Epoch	Explore_Iteration	MacroPopSize	MicroPopSize	RMSE	Accuracy_Estimate	RuleCount	TreeCount	AveGenerality	ExpRules	Time(min)
1	100	998	1000	0	0.5	0	998	0.8688499999999997	0.0	0.10685691833496094
2	200	998	1000	0	0.5	0	998	0.8684499999999996	0.0	0.2275135636329651
3	300	998	1000	0	0.5	0	998	0.8682499999999995	0.0	0.3514894167582194
4	400	998	1000	0	0.49838969404186795	0	998	0.8674999999999995	0.0	0.4820127805074056
5	500	998	1000	0	0.5	0	998	0.8665499999999994	0.0	0.6222845673561096
6	600	995	1000	0	0.4943910256410256	0	995	0.8655499999999993	0.0	0.7621973991394043
7	700	995	1000	0	0.5032051282051282	0	995	0.8651499999999991	0.0	0.901471749941508
8	800	995	1000	0	0.5962157809983897	0	995	0.8647999999999992	0.0	1.0346212188402812
9	900	994	1000	0	0.507547939616483	0	994	0.8637499999999991	0.0	1.1673857808113097
10	1000	993	1000	0	0.5508203281312525	0	993	0.8637999999999991	0.0	1.292314100265503
11	1100	993	1000	0	0.5136054421768708	0	993	0.8626499999999988	0.0	1.440876265366872
12	1200	993	1000	0	0.5878462174452252	0	993	0.8617499999999988	0.0	1.581627897421519
13	1300	992	1000	0	0.5666666666666667	0	992	0.8612999999999988	0.0	1.7265888690948485
14	1400	989	1000	0	0.5305958132045088	0	989	0.8610499999999989	0.0	1.8690973162651061
15	1500	986	1000	0	0.56	0	986	0.8605999999999986	0.0	2.011350150903066
16	1600	984	1000	0	0.575487012987013	0	984	0.8603999999999984	0.0	2.1521684169769286
17	1700	985	1000	0	0.6205432937181664	0	985	0.8595999999999979	0.8213197969543147	2.2747530500094095
18	1800	980	1000	0	0.6049679487179487	0	980	0.8592999999999976	0.8255102040816327	2.3948472181955975
19	1900	978	1000	0	0.5662384584504215	0	978	0.8586999999999976	0.820040899795501	2.51811846892039
20	2000	978	1000	0	0.5700483091787439	0	978	0.8585499999999973	0.8231083844580777	2.633687166372935
21	2100	976	1000	0	0.61	0	976	0.8573499999999973	0.8227459016393442	2.7572778820991517
22	2200	975	1000	0	0.5849358974358975	0	975	0.856749999999997	0.8256410256410256	2.873278435071309
23	2300	975	1000	0	0.5416666666666666	0	975	0.8557999999999968	0.8235897435897436	2.9963122844696044
24	2400	973	1000	0	0.5450885668276972	0	973	0.8549499999999964	0.8201438848920863	3.118340615431468
25	2500	969	1000	0	0.5350877192982456	0	969	0.8534999999999964	0.8204334365325078	3.2464325149854023
26	2600	968	1000	0	0.5980392156862745	0	968	0.8523499999999962	0.8119834710743802	3.3765636801719667
27	2700	968	1000	0	0.6470588235294118	0	968	0.8506499999999961	0.8119834710743802	3.5051252841949463
28	2800	965	1000	0	0.6610169491525424	0	965	0.849999999999996	0.81139896373057	3.632657519976298
29	2900	963	1000	0	0.6272727272727272	0	963	0.8491999999999958	0.8130841121495327	3.756169013182322
30	3000	960	1000	0	0.6018518518518519	0	960	0.8485999999999956	0.815625	3.879370848337809
31	3100	960	1000	0	0.65	0	960	0.8479499999999957	0.815625	4.008571966489156
32	3200	957	1000	0	0.7045454545454546	0	957	0.8465999999999954	0.819226750261233	4.13732838233312
33	3300	958	1000	0	0.618421052631579	0	958	0.8462499999999952	0.8162839248434238	4.267418400446574
34	3400	954	1000	0	0.7403846153846154	0	954	0.8458999999999954	0.8186582809224319	4.394316832224528
