Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete	AccuracyComp	CoverDiff	IndFitness	Fitness	GlobalFitness	TotalFreq
[0, 5, 15]	mul(add(div(X0, add(-2, div(2, -4))), X0), add(add(div(X0, add(div(X0, div(X0, add(add(div(X0, -2), X15), div(2, add(div(div(X0, add(-2, div(X0, add(-2, div(2, mul(X15, mul(-4, X0))))))), add(add(mul(X15, mul(X15, X0)), add(div(div(2, mul(X15, mul(X15, X0))), add(div(X0, -2), X15)), X0)), div(2, mul(X15, mul(X15, X0))))), add(div(X0, add(-2, div(X0, add(-2, div(2, mul(X15, X0)))))), X0)))))), X15)), X0), add(mul(X15, mul(X15, X0)), X5)))	None	1.4701159438313527e-07	9.480661820864704e+17	1	1000.0	49979	19490	20.0	1000.0	30509	30510	999	1000	1	1.4701159438313527e-07	1	0.0	1.4701159438313527e-07	0.0	1
[0, 15]	mul(add(div(X0, add(-2, div(2, mul(X15, mul(X15, X0))))), X0), add(div(X0, add(-2, div(2, mul(X15, mul(-4, add(div(mul(X15, mul(X15, div(X0, add(-2, div(2, -4))))), add(add(mul(X15, mul(X15, X0)), X0), div(div(2, mul(div(X0, add(-2, div(2, div(2, mul(X15, mul(-4, X0)))))), mul(X15, X0))), X0))), X0)))))), add(mul(X15, mul(X15, X0)), X0)))	None	1.5101034828986414e-07	9.506610394482107e+17	1	1000.0	49979	20679	20.0	1000.0	29320	29321	999	1000	1	1.5101034828986414e-07	1	0.0	1.5101034828986414e-07	0.0	1
[0, 15]	mul(add(div(X0, add(-2, div(2, mul(X15, mul(X15, X0))))), X0), add(div(div(X0, add(-2, div(2, mul(X15, mul(X15, X0))))), add(-2, div(2, mul(add(-2, div(mul(X0, mul(X15, X0)), mul(X15, mul(-4, add(div(X0, add(-2, div(div(2, mul(X15, mul(X15, X0))), X0))), X0))))), mul(-4, add(div(X0, add(-2, div(div(2, X0), mul(X15, mul(-4, X0))))), X0)))))), add(mul(X15, mul(X15, X0)), X0)))	None	1.5809857122576702e-07	9.508638542033798e+17	1	1000.0	49979	22767	20.0	1000.0	27232	27233	999	1000	1	1.5809857122576702e-07	1	0.0	1.5809857122576702e-07	0.0	1
[0, 5, 15]	mul(add(div(X0, add(-2, div(div(X0, mul(mul(X15, mul(-4, X0)), X0)), add(add(div(X0, X0), div(2, -4)), add(mul(X15, X0), add(-2, div(2, add(-2, add(mul(X15, mul(X15, X0)), X5))))))))), X0), add(add(div(X0, add(add(-2, div(2, X15)), X5)), X0), add(mul(X15, mul(X15, X0)), X0)))	None	1.5926613739754082e-07	9.50614015076575e+17	1	1000.0	49979	23113	20.0	1000.0	26886	26887	999	1000	1	1.5926613739754082e-07	1	0.0	1.5926613739754082e-07	0.0	1
[0, 5, 15]	mul(add(div(X0, add(-2, X0)), X0), add(add(div(X0, mul(add(div(X0, add(add(mul(X15, X0), add(-4, X15)), X5)), -2), mul(X15, div(mul(add(div(X15, add(add(div(2, X0), add(-4, X15)), X5)), X0), mul(X15, X15)), X15)))), X0), add(mul(X15, mul(X15, X0)), X5)))	None	1.604837260401504e-07	1.020421848314727e+18	1	1000.0	49979	25281	20.0	1000.0	24718	24719	999	1000	1	1.604837260401504e-07	1	0.0	1.604837260401504e-07	0.0	1
[0, 5, 15]	mul(add(div(X0, add(-2, div(2, -4))), X0), add(add(div(2, X15), X0), add(add(add(div(X0, add(div(mul(add(add(div(X0, add(-2, div(2, -4))), X0), -2), mul(X15, X15)), X15), X15)), X15), add(div(X0, add(div(mul(add(div(add(div(add(div(mul(add(div(X0, add(add(div(2, X0), add(-4, X15)), X0)), X0), mul(X0, X15)), X0), X15), X15), X15), add(add(div(2, X0), add(-4, X15)), X0)), X0), mul(add(add(div(2, X15), X0), add(mul(X15, mul(X15, X0)), X5)), X15)), X0), X15)), X0)), X5)))	None	1.5914723054232772e-07	1.0783387071281894e+18	1	1000.0	49979	26312	20.0	1000.0	23687	23688	999	1000	1	1.5914723054232772e-07	1	0.0	1.5914723054232772e-07	0.0	1
[0, 11, 5, 15]	mul(add(div(X0, add(-2, div(div(2, mul(add(div(div(X0, add(div(X0, add(-2, div(add(div(X0, 2), 2), X15))), X0)), add(-2, div(div(div(2, mul(X15, add(mul(X15, X0), mul(X15, X0)))), mul(X15, add(X0, add(div(X0, add(div(mul(X15, mul(X15, X15)), X15), X15)), X0)))), X11))), X0), add(mul(X15, mul(X15, X0)), X0))), -4))), X0), add(X5, add(mul(X15, mul(X15, X0)), X0)))	None	1.7044372164824607e-07	9.508082818785347e+17	1	1000.0	49979	26622	20.0	1000.0	23377	23378	999	1000	1	1.7044372164824607e-07	1	0.0	1.7044372164824607e-07	0.0	1
[0, 11, 5, 15]	mul(add(div(X0, add(-2, div(2, -4))), X0), add(mul(X15, X0), add(mul(X15, div(div(div(2, mul(X15, add(mul(X15, X0), mul(X15, X0)))), mul(X15, add(X0, add(div(X0, add(div(mul(X15, mul(X15, X15)), X15), X15)), X0)))), X11)), X5)))	None	1.6001072226026529e-07	1.078878487145088e+18	1	1000.0	49979	26623	20.0	1000.0	23376	23377	999	1000	1	1.6001072226026529e-07	1	0.0	1.6001072226026529e-07	0.0	1
[0, 11, 5, 15]	mul(add(div(X0, add(-2, div(div(2, mul(add(div(X0, div(X0, add(-2, div(2, mul(X0, mul(-4, X0)))))), X0), add(mul(div(X0, add(add(-2, div(div(2, mul(X15, add(mul(X15, X0), mul(X15, X0)))), X11)), -4)), mul(X15, X0)), X0))), -4))), X0), add(X5, add(mul(X15, mul(X15, X0)), X0)))	None	1.7397972249551552e-07	9.508422275279707e+17	1	1000.0	49979	27781	20.0	1000.0	22218	22219	999	1000	1	1.7397972249551552e-07	1	0.0	1.7397972249551552e-07	0.0	1
[0, 11, 5, 15]	mul(add(div(X0, add(-2, div(2, -4))), X0), add(add(add(-2, div(2, add(div(div(X0, add(X15, div(add(div(X0, add(div(X0, add(mul(X15, mul(X0, X0)), add(div(X0, add(-2, div(2, -4))), X0))), X15)), X0), add(-2, div(2, mul(X15, mul(-4, X0))))))), add(X15, div(2, add(div(div(X0, add(-2, div(add(div(X0, add(div(X0, add(mul(X15, mul(X0, X0)), X5)), X15)), X0), add(-2, div(2, mul(X15, mul(-4, X0))))))), add(X15, div(2, mul(X15, mul(X11, X0))))), add(div(X0, add(-2, add(-2, div(div(2, mul(X15, add(mul(X15, X0), mul(2, X0)))), X11)))), X0))))), add(div(X0, add(-2, div(X0, add(-2, div(2, mul(X15, mul(-4, X0))))))), X0)))), X0), add(mul(X15, mul(X15, X0)), X5)))	None	1.7467474575014301e-07	9.478462524567004e+17	1	1000.0	49979	27920	20.0	1000.0	22079	22080	999	1000	1	1.7467474575014301e-07	1	0.0	1.7467474575014301e-07	0.0	1
