Epoch	Explore_Iteration	MacroPopSize	MicroPopSize	RMSE	Accuracy_Estimate	RuleCount	TreeCount	AveGenerality	ExpRules	Time(min)
1	100	1000	1000	32592004.332304835	3.0682371023326115e-08	0	1000	0.8692999999999996	0.0	0.8192953785260518
2	200	1000	1000	26547411.225586943	3.7668454895056753e-08	0	1000	0.8688499999999993	0.0	1.506182865301768
3	300	1000	1000	30375970.36871887	3.292075791952446e-08	0	1000	0.8687499999999992	0.0	2.242573098341624
4	400	1000	1000	36498155.975490786	2.7398643736217124e-08	0	1000	0.8683499999999992	0.0	3.0344754497210187
5	500	1000	1000	29757890.84471858	3.360453103392402e-08	0	1000	0.8679999999999993	0.0	3.8005394339561462
6	600	1000	1000	35831633.66160561	2.790829973134109e-08	0	1000	0.8670499999999993	0.0	4.613236816724141
7	700	1000	1000	32132228.944207475	3.112140059175294e-08	0	1000	0.8666499999999989	0.0	5.376572481791178
8	800	1000	1000	36144478.80291637	2.766674207106208e-08	0	1000	0.8660499999999988	0.0	6.176326930522919
9	900	1000	1000	37058617.175993726	2.6984276511631833e-08	0	1000	0.8650499999999985	0.0	6.99399999777476
10	1000	1000	1000	30779581.39417488	3.2489069773384994e-08	0	1000	0.8644499999999987	0.0	7.788442313671112
11	1100	1000	1000	33663020.79146412	2.9706186396301726e-08	0	1000	0.8639499999999986	0.937	7.911846415201823
12	1200	1000	1000	26542585.049167257	3.767530406221943e-08	0	1000	0.8639499999999986	0.938	8.020227348804474
13	1300	998	1000	30431440.601232223	3.2860750177523903e-08	0	998	0.8636999999999986	0.938877755511022	8.132198397318522
14	1400	997	1000	36513801.400312535	2.7386903972275442e-08	0	997	0.8632999999999986	0.9388164493480441	8.247523947556813
15	1500	996	1000	29757647.27629561	3.36048060893502e-08	0	996	0.8629999999999985	0.9437751004016064	8.358868134021758
16	1600	996	1000	35835628.37765353	2.790518870092965e-08	0	996	0.8618499999999987	0.9427710843373494	8.473247667153677
17	1700	996	1000	32132112.652947906	3.112151322508025e-08	0	996	0.8618499999999987	0.9447791164658634	8.584061666329701
18	1800	996	1000	36148208.083134	2.766388779317366e-08	0	996	0.8612499999999987	0.9467871485943775	8.69600361585617
19	1900	996	1000	37035542.012818046	2.7001089187592006e-08	0	996	0.8607999999999986	0.9467871485943775	8.809071966012318
20	2000	996	1000	31437612.0456731	3.1809030747569257e-08	0	996	0.8605499999999987	0.9437751004016064	8.9205868323644
21	2100	996	1000	32545968.991571195	3.072577035679015e-08	0	996	0.8605999999999985	0.9427710843373494	9.034661646684011
22	2200	996	1000	26540613.07981016	3.767810333976842e-08	0	996	0.8604499999999986	0.9427710843373494	9.144300798575083
23	2300	996	1000	30371827.41609569	3.292524856587315e-08	0	996	0.8606999999999985	0.9447791164658634	9.254109366734822
24	2400	996	1000	36483365.82504885	2.740975099133168e-08	0	996	0.8602999999999981	0.9407630522088354	9.369961380958557
25	2500	996	1000	29737387.574991316	3.3627700612587904e-08	0	996	0.859749999999998	0.9317269076305221	9.490795465310415
26	2600	996	1000	35825695.03392269	2.7912925935985124e-08	0	996	0.8588999999999979	0.9307228915662651	9.617865467071534
27	2700	996	1000	32123923.21732291	3.1129447113461546e-08	0	996	0.8589999999999975	0.929718875502008	9.740179467201234
28	2800	996	1000	36129201.56487851	2.7678440956571462e-08	0	996	0.8580999999999976	0.9267068273092369	9.866809984048208
29	2900	996	1000	37018217.18867593	2.7013725914714752e-08	0	996	0.8575499999999975	0.927710843373494	9.99414358139038
30	3000	996	1000	31423610.891435526	3.1823203629642234e-08	0	996	0.8578499999999973	0.928714859437751	10.119390118122102
31	3100	996	1000	32528693.141560286	3.0742088681707945e-08	0	996	0.8580499999999974	0.927710843373494	10.245435496171316
32	3200	996	1000	26521487.183076978	3.770527479819504e-08	0	996	0.8579999999999974	0.928714859437751	10.36408459742864
33	3300	994	1000	30364332.59653885	3.2933375495320844e-08	0	994	0.8584499999999973	0.9275653923541247	10.487301898002624
34	3400	994	1000	36475553.818178	2.7415621365727353e-08	0	994	0.8581999999999974	0.9275653923541247	10.611574916044871
35	3500	994	1000	29740704.556510918	3.36239501144275e-08	0	994	0.8579499999999974	0.9275653923541247	10.737808148066202
36	3600	994	1000	35828001.278077036	2.7911129184333413e-08	0	994	0.8580999999999974	0.9295774647887324	10.863937866687774
37	3700	994	1000	32052263.113655467	3.1199044050493845e-08	0	994	0.8572499999999975	0.9295774647887324	10.989593867460886
38	3800	994	1000	36131983.198749125	2.7676310121784556e-08	0	994	0.8562999999999976	0.9265593561368209	11.118582916259765
39	3900	994	1000	46155384.45435042	2.1665944074696142e-08	0	994	0.8556499999999976	0.9255533199195171	11.250039664904277
40	4000	994	1000	31422889.728204314	3.182393398015504e-08	0	994	0.8556499999999975	0.9245472837022133	11.378062081336974
41	4100	994	1000	32527764.27542453	3.0742966555883346e-08	0	994	0.8558499999999977	0.9245472837022133	11.50667783021927
42	4200	993	1000	26519153.19591466	3.770859329118621e-08	0	993	0.8560499999999978	0.919436052366566	11.631738980611166
43	4300	993	1000	30365406.642520722	3.293221061849664e-08	0	993	0.8560499999999979	0.918429003021148	11.759328663349152
44	4400	994	1000	36475080.46118484	2.741597715317389e-08	0	994	0.856249999999998	0.9195171026156942	11.894933315118154
45	4500	994	1000	29741796.39420428	3.362271576077873e-08	0	994	0.8566499999999979	0.9235412474849095	12.025010482470195
