Epoch	Explore_Iteration	MacroPopSize	MicroPopSize	RMSE	Accuracy_Estimate	RuleCount	TreeCount	AveGenerality	ExpRules	Time(min)
1	100	998	1000	0	0.5	0	998	0.8690499999999998	0.0	0.09752700328826905
2	200	998	1000	0	0.49038461538461536	0	998	0.8690999999999998	0.0	0.20214876731236775
3	300	998	1000	0	0.48936170212765956	0	998	0.8685499999999995	0.0	0.31863194704055786
4	400	998	1000	0	0.49838969404186795	0	998	0.8678499999999992	0.0	0.44200268189112346
5	500	998	1000	0	0.51	0	998	0.8674999999999993	0.0	0.5721788843472798
6	600	998	1000	0	0.4567307692307692	0	998	0.8671999999999991	0.0	0.7072058161099751
7	700	998	1000	0	0.4671474358974359	0	998	0.8663999999999988	0.0	0.8444734493891398
8	800	998	1000	0	0.537037037037037	0	998	0.8660499999999989	0.0	0.9843286196390788
9	900	998	1000	0	0.5299877600979193	0	998	0.8654999999999989	0.0	1.113464367389679
10	1000	998	1000	0	0.5830332132853142	0	998	0.8653999999999987	0.0	1.2412742495536804
11	1100	998	1000	0	0.5838335334133653	0	998	0.865249999999999	0.0	1.3807025671005249
12	1200	993	1000	0	0.5539479123604796	0	993	0.8646999999999987	0.0	1.5231699665387473
13	1300	992	1000	0	0.5535353535353535	0	992	0.8641499999999988	0.0	1.6615893165270488
14	1400	991	1000	0	0.5442834138486312	0	991	0.8634499999999988	0.0	1.799105966091156
15	1500	989	1000	0	0.59	0	989	0.8627499999999988	0.0	1.9367126186688741
16	1600	989	1000	0	0.5381493506493507	0	989	0.8627499999999988	0.0	2.0704383651415506
17	1700	982	1000	0	0.5683361629881154	0	982	0.8612499999999986	0.8279022403258656	2.1833226323127746
18	1800	976	1000	0	0.5809294871794872	0	976	0.8601499999999987	0.8227459016393442	2.2975523511568707
19	1900	974	1000	0	0.5828984343637094	0	974	0.8593499999999987	0.8223819301848049	2.410817615191142
20	2000	971	1000	0	0.5471014492753623	0	971	0.8576499999999987	0.819773429454171	2.5245489478111267
21	2100	969	1000	0	0.58	0	969	0.8569499999999987	0.8183694530443757	2.6389108816782634
22	2200	967	1000	0	0.5721153846153846	0	967	0.8556499999999984	0.8190279214064116	2.753078766663869
23	2300	964	1000	0	0.5488782051282051	0	964	0.8543999999999983	0.8215767634854771	2.8664174675941467
24	2400	961	1000	0	0.534621578099839	0	961	0.8539499999999981	0.8231009365244537	2.973958400885264
25	2500	960	1000	0	0.4861281109751122	0	960	0.8529499999999981	0.8208333333333333	3.0871103207270303
26	2600	958	1000	0	0.5756302521008403	0	958	0.8529999999999978	0.8162839248434238	3.198754000663757
27	2700	953	1000	0	0.6136454581832733	0	953	0.8525499999999977	0.8268625393494229	3.307474664847056
28	2800	948	1000	0	0.621744522529971	0	948	0.8521499999999979	0.830168776371308	3.418631919225057
29	2900	945	1000	0	0.61010101010101	0	945	0.8515999999999978	0.8328042328042328	3.5299249331156415
30	3000	944	1000	0	0.5611916264090178	0	944	0.8513499999999974	0.8347457627118644	3.6399524172147113
31	3100	941	1000	0	0.5900000000000001	0	941	0.8509999999999975	0.8384697130712009	3.7484282493591308
32	3200	938	1000	0	0.5560064935064934	0	938	0.8508999999999974	0.8400852878464818	3.856748350461324
33	3300	935	1000	0	0.5793718166383701	0	935	0.8500999999999975	0.8385026737967914	3.9687487840652467
34	3400	931	1000	0	0.6201923076923077	0	931	0.8494999999999977	0.8378088077336198	4.080697170893351
35	3500	928	1000	0	0.5521878763548775	0	928	0.8482999999999977	0.8318965517241379	4.1944350322087605
36	3600	925	1000	0	0.5579710144927537	0	925	0.8479499999999975	0.8345945945945946	4.3051440159479775
37	3700	921	1000	0	0.59	0	921	0.8476499999999975	0.8371335504885994	4.414052736759186
38	3800	916	1000	0	0.5809294871794872	0	916	0.8471499999999976	0.8395196506550219	4.5306752522786455
39	3900	913	1000	0	0.5184294871794872	0	913	0.8475999999999974	0.8400876232201533	4.639407869180044
40	4000	907	1000	0	0.534621578099839	0	907	0.8469499999999978	0.8335170893054025	4.74881101846695
41	4100	904	1000	0	0.4949000407996736	0	904	0.8467499999999977	0.8285398230088495	4.856333883603414
42	4200	898	1000	0	0.5858343337334934	0	898	0.8457999999999974	0.8329621380846325	4.963232819239298
43	4300	898	1000	0	0.6140456182472989	0	898	0.8452999999999975	0.8251670378619154	5.071006500720978
44	4400	898	1000	0	0.5915667631252584	0	898	0.8450499999999974	0.8273942093541202	5.175131785869598
45	4500	895	1000	0	0.5828282828282828	0	895	0.8447999999999976	0.8268156424581006	5.284779620170593
46	4600	891	1000	0	0.5567632850241546	0	891	0.8445499999999976	0.8226711560044894	5.395098384221395
47	4700	889	1000	0	0.59	0	889	0.8445499999999977	0.8143982002249719	5.505525235335032
48	4800	885	1000	0	0.5535714285714286	0	885	0.8438499999999978	0.8090395480225989	5.6157781680425005
49	4900	877	1000	0	0.6035653650254669	0	877	0.8430999999999977	0.814139110604333	5.726676432291667
