Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete	AccuracyComp	CoverDiff	IndFitness	Fitness	GlobalFitness	TotalFreq
[1, 19, 4, 14]	mul(sub(sin(X19), mul(X1, X4)), sin(X14))	None	0.04301746202026178	0.5125	1	1000.0	9997	0	20.0	1000.0	5144	10000	820	1600	1	0.06326560122284232	20.0	0.04301746202026178	0.04301746202026178	0.0018505020386646645	1
[2, 4, 15]	sub(mul(cos(add(-6, 0)), X2), sin(mul(sin(X4), X15)))	None	0.05586589530373144	0.51625	1	1000.0	9999	0	20.0	1000.0	5156	10000	826	1600	1	0.08217160312758101	26.0	0.05586589530373144	0.05586589530373144	0.0031209982580874826	1
[4, 13]	div(sin(X13), cos(X4))	None	0.04301746202026178	0.5125	1	1000.0	9999	0	20.0	1000.0	5109	10000	820	1600	1	0.06326560122284232	20.0	0.04301746202026178	0.04301746202026178	0.0018505020386646645	1
[0, 5, 14]	sub(div(sub(cos(1), div(5, X0)), div(X5, X14)), sin(-3))	None	0.05800397800334029	0.516875	1	1000.0	9997	0	20.0	1000.0	5185	10000	827	1600	1	0.08531737565919299	27.0	0.05800397800334029	0.05800397800334029	0.0033644614642119844	1
[0, 5, 15]	div(mul(add(1, 3), add(X0, X5)), cos(cos(X15)))	None	0.0473039095175046	0.51375	1	1000.0	9997	0	20.0	1000.0	5124	10000	822	1600	1	0.06957317309035536	22.0	0.0473039095175046	0.0473039095175046	0.002237659855640262	1
[18, 4, 12]	add(sin(sub(0, X4)), div(sub(X18, X12), 5))	None	0.06227707905618691	0.518125	1	1000.0	9999	0	20.0	1000.0	5179	10000	829	1600	1	0.09160389705607236	29.0	0.06227707905618691	0.06227707905618691	0.003878434575770554	1
[8, 1, 16, 9]	add(mul(mul(sin(X8), mul(X1, -5)), cos(mul(X16, X9))), cos(sin(mul(-1, X9))))	None	0.04516112007480609	0.513125	1	1000.0	9999	0	20.0	1000.0	5123	10000	821	1600	1	0.06642003300012697	21.0	0.04516112007480609	0.04516112007480609	0.002039526766411054	1
[9, 3, 4, 6]	mul(mul(sub(X6, 4), mul(5, -5)), mul(cos(X3), add(X9, X4)))	None	0.06441204981127047	0.51875	1	1000.0	9997	0	20.0	1000.0	5185	10000	830	1600	1	0.09474452594545332	30.0	0.06441204981127047	0.06441204981127047	0.0041489121608895875	1
[1, 18, 4]	sin(div(sin(mul(X4, X18)), sub(sin(X4), div(X1, -6))))	None	0.1026336058785478	0.53	1	1000.0	9997	0	20.0	1000.0	5306	10000	848	1600	1	0.15090500300116502	48.0	0.1026336058785478	0.1026336058785478	0.010533657055633083	1
[4, 6]	add(sub(0, X6), sin(X4))	None	0.04516112007480609	0.513125	1	1000.0	9997	0	20.0	1000.0	5143	10000	821	1600	1	0.06642003300012697	21.0	0.04516112007480609	0.04516112007480609	0.002039526766411054	1
[16, 9, 19, 12]	add(mul(sub(X9, X19), sub(5, X16)), cos(sub(0, X12)))	None	0.06227707905618691	0.518125	1	1000.0	9999	0	20.0	1000.0	5170	10000	829	1600	1	0.09160389705607236	29.0	0.06227707905618691	0.06227707905618691	0.003878434575770554	1
[1, 15]	cos(add(X1, X15))	None	0.06227707905618691	0.518125	1	1000.0	9999	0	20.0	1000.0	5179	10000	829	1600	1	0.09160389705607236	29.0	0.06227707905618691	0.06227707905618691	0.003878434575770554	1
[12, 13, 14, 15, 18, 19]	div(mul(cos(mul(X13, X12)), cos(sin(X18))), cos(add(mul(X14, 5), mul(X15, X19))))	None	0.04516112007480609	0.513125	1	1000.0	9999	0	20.0	1000.0	5117	10000	821	1600	1	0.06642003300012697	21.0	0.04516112007480609	0.04516112007480609	0.002039526766411054	1
[5, 6, 12, 13, 14, 18, 19]	mul(div(mul(mul(X14, X13), sin(X18)), sin(div(X19, X6))), sub(sub(sin(X12), add(X18, X5)), sub(sub(-6, X18), mul(4, X13))))	None	0.0601410472025793	0.5175	1	1000.0	9997	0	20.0	1000.0	5175	10000	828	1600	1	0.08846149365340769	28.0	0.0601410472025793	0.0601410472025793	0.003616945558622871	1
[14]	cos(sub(-4, X14))	None	0.07507016249458238	0.521875	1	1000.0	9997	0	20.0	1000.0	5231	10000	835	1600	1	0.11041896526852456	35.0	0.07507016249458238	0.07507016249458238	0.005635529296963004	1
