Epoch	Explore_Iteration	MacroPopSize	MicroPopSize	RMSE	Accuracy_Estimate	RuleCount	TreeCount	AveGenerality	ExpRules	Time(min)
1	100	1000	1000	54860.0174894891	1.82278792075191e-05	0	1000	0.8702499999999994	0.0	16.88246521552404
2	200	1000	1000	2589.428286758367	0.00038603655044679456	0	1000	0.8712499999999993	0.0	18.259774732589722
3	300	1000	1000	406.71793073837983	0.002452676040489545	0	1000	0.8721999999999992	0.0	19.591298898061115
4	400	1000	1000	242.57252792803524	0.004105553317143611	0	1000	0.8721999999999995	0.0	20.942472497622173
5	500	1000	1000	150.7326952317964	0.006590537382021305	0	1000	0.8723499999999997	0.0	22.261035112539926
6	600	996	1000	178.5741510858534	0.005568730209516099	0	996	0.8729499999999996	0.0	23.563442265987398
7	700	996	1000	119.414534545346	0.00830464531358893	0	996	0.8730499999999998	0.0	24.861772481600443
8	800	996	1000	121.81238367462821	0.008142501351079873	0	996	0.8732499999999997	0.0	26.189204649130502
9	900	995	1000	119.11214452572838	0.008325552790257583	0	995	0.8733499999999994	0.0	27.508095864454905
10	1000	994	1000	119.35127439328484	0.00830901047821224	0	994	0.8737999999999991	0.0	28.806319912274677
11	1100	994	1000	127.43558934503916	0.00778600390358722	0	994	0.8737499999999991	0.937625754527163	28.973514715830486
12	1200	992	1000	114.38716366387239	0.008666475266807335	0	992	0.8742499999999991	0.9415322580645161	29.126874033610026
13	1300	989	1000	116.34694611665883	0.008521738597320326	0	989	0.8752499999999989	0.942366026289181	29.274580665429433
14	1400	989	1000	96.6910912982401	0.010236347928053242	0	989	0.8755499999999989	0.9464105156723963	29.411541779836018
15	1500	988	1000	113.5450119601965	0.008730192462221682	0	988	0.8758499999999986	0.9473684210526315	29.5457315325737
16	1600	987	1000	124.69201027229427	0.007955955178325489	0	987	0.8762999999999985	0.9463019250253293	29.683254182338715
17	1700	986	1000	112.10124087318577	0.008841635973925744	0	986	0.8768499999999986	0.9452332657200812	29.820131198565164
18	1800	985	1000	111.05213420224766	0.008924417255587989	0	985	0.8773999999999986	0.9461928934010152	29.953323817253114
19	1900	983	1000	103.52271040839227	0.009567298782176516	0	983	0.8776499999999985	0.9450661241098678	30.090748298168183
20	2000	980	1000	108.58708680749433	0.009125162727946638	0	980	0.8780499999999984	0.9489795918367347	30.222676865259807
21	2100	980	1000	114.95871874445889	0.008623758617096527	0	980	0.878849999999998	0.9469387755102041	30.357693517208098
22	2200	979	1000	106.33195125454176	0.009316890155369136	0	979	0.8790499999999979	0.9458631256384066	30.48421441713969
23	2300	979	1000	105.16468029332883	0.009419328511488372	0	979	0.8790499999999979	0.95097037793667	30.606516563892363
24	2400	977	1000	91.65422687620485	0.010792815759351143	0	977	0.8791499999999978	0.9508700102354145	30.730025247732797
25	2500	976	1000	104.49964904571316	0.009478704517459566	0	976	0.879449999999998	0.9528688524590164	30.84814521471659
26	2600	975	1000	110.6650746198473	0.008955351558259385	0	975	0.8797999999999977	0.9517948717948718	30.971447332700095
27	2700	975	1000	103.30576667640665	0.009587197638864526	0	975	0.8802499999999976	0.9476923076923077	31.0977569659551
28	2800	974	1000	105.01593448725777	0.00943254431361157	0	974	0.8805499999999976	0.9476386036960985	31.22110009988149
29	2900	974	1000	100.31326538593093	0.009870375771531168	0	974	0.8814499999999973	0.9455852156057495	31.348331848780315
30	3000	974	1000	99.44319933792484	0.009955875625144738	0	974	0.8814499999999973	0.9455852156057495	31.474453596274056
31	3100	973	1000	106.96915194688236	0.009261904738234588	0	973	0.8816499999999974	0.9537512846865365	31.593934981028237
32	3200	972	1000	99.27125540265364	0.009972947840179684	0	972	0.8817999999999974	0.9547325102880658	31.714057616392772
33	3300	970	1000	99.37077956695329	0.009963059012936534	0	970	0.8820999999999972	0.9505154639175257	31.8368098338445
34	3400	970	1000	88.30851113537767	0.01119714109312781	0	970	0.8821999999999973	0.9525773195876288	31.956218961874644
35	3500	969	1000	99.96608925673688	0.00990431547226908	0	969	0.8823499999999972	0.9504643962848297	32.07474224964778
36	3600	968	1000	105.2162507816444	0.009414755205921969	0	968	0.8823499999999971	0.9566115702479339	32.19243014653524
37	3700	968	1000	99.86294828816351	0.009914443479710896	0	968	0.882499999999997	0.9576446280991735	32.3048815647761
38	3800	966	1000	100.80608354440706	0.009822595715154954	0	966	0.8828999999999966	0.9544513457556936	32.42177401383718
39	3900	964	1000	94.77149393385838	0.010441520320134288	0	964	0.8833499999999964	0.9553941908713693	32.540445979436235
40	4000	965	1000	94.20116596620852	0.01050407303157346	0	965	0.8835499999999962	0.9544041450777202	32.65554978052775
41	4100	963	1000	100.86346095732642	0.009817062866329754	0	963	0.883749999999996	0.9543094496365524	32.773338230450946
42	4200	960	1000	93.10402580257929	0.010626537934709602	0	960	0.8838999999999958	0.953125	32.88708316485087
43	4300	956	1000	93.14009528018805	0.0106224664105524	0	956	0.8840999999999958	0.9550209205020921	33.00106064875921
44	4400	953	1000	82.27680582773829	0.012008145486133843	0	953	0.8842499999999959	0.9496327387198321	33.11966892878215
45	4500	952	1000	93.39128512074119	0.010594198380929383	0	952	0.8843499999999959	0.9516806722689075	33.23344696760178
46	4600	951	1000	98.16642404487489	0.010084058285165945	0	951	0.8841999999999958	0.9484752891692955	33.349451084931694
47	4700	952	1000	92.84185201124089	0.010656226178061943	0	952	0.8843999999999955	0.9485294117647058	33.469357550144196
48	4800	951	1000	93.8981022679423	0.010537618520300081	0	951	0.8848999999999955	0.9484752891692955	33.588140781720476
49	4900	952	1000	89.18402720467097	0.0110884380637662	0	952	0.8847999999999953	0.9506302521008403	33.706009582678476
50	5000	952	1000	88.41631176560203	0.011183641779157956	0	952	0.8853499999999952	0.944327731092437	33.83170688152313
51	5100	951	1000	94.29958966958779	0.010493224613737473	0	951	0.885499999999995	0.9379600420609885	33.964162131150566
52	5200	947	1000	87.24087180866304	0.011332616955194509	0	947	0.8855999999999952	0.938753959873284	34.09444119930267
53	5300	945	1000	87.86975120015066	0.01125242263532189	0	945	0.8862999999999951	0.9343915343915344	34.22520699898402
54	5400	943	1000	76.87029659564126	0.012841867101042662	0	943	0.8863999999999952	0.936373276776246	34.35489184856415
55	5500	943	1000	87.17401777904003	0.011341209408263025	0	943	0.886949999999995	0.9342523860021209	34.484454047679904
56	5600	942	1000	91.56721016311045	0.010802961418389127	0	942	0.8869499999999949	0.9373673036093418	34.610641650358836
57	5700	941	1000	86.74961066378276	0.011396061958970421	0	941	0.8872999999999948	0.9351753453772582	34.74050384759903
58	5800	939	1000	87.24844829749277	0.011331644003857357	0	939	0.8875999999999945	0.9361022364217252	34.87005833387375
59	5900	938	1000	82.24346119029704	0.012012955560725305	0	938	0.8879999999999943	0.9328358208955224	35.0081990480423
60	6000	937	1000	81.37348014939533	0.012139829447370272	0	937	0.8882999999999942	0.9327641408751334	35.14582337935766
61	6100	936	1000	87.09094730032466	0.011351904260840144	0	936	0.8882499999999942	0.9358974358974359	35.28101974725723
62	6200	933	1000	80.48175772141066	0.012272685665655857	0	933	0.8882999999999942	0.9367631296891747	35.411161895593004
63	6300	931	1000	80.56712651908528	0.012259840976082657	0	931	0.888449999999994	0.9366272824919442	35.543583814303084
64	6400	931	1000	70.72697350157914	0.01394175651337058	0	931	0.888549999999994	0.9387755102040817	35.670119814078014
65	6500	931	1000	80.2517466391797	0.012307427733717156	0	931	0.8885999999999938	0.9419978517722879	35.79796129862468
66	6600	930	1000	84.47506033578051	0.011699319030271481	0	930	0.8887999999999936	0.9354838709677419	35.92734848260879
67	6700	930	1000	79.55850414653949	0.012413338735547468	0	930	0.8891999999999933	0.9365591397849462	36.05800451834997
68	6800	928	1000	80.13188088628846	0.012325610956826752	0	928	0.8893499999999933	0.9385775862068966	36.18944881359736
69	6900	927	1000	75.56907996976337	0.013060102072467026	0	927	0.8897999999999933	0.9385113268608414	36.32566149632136
70	7000	925	1000	76.68186686997902	0.012873017092570166	0	925	0.8898999999999934	0.9437837837837838	36.45670256614685
71	7100	925	1000	80.21553426752754	0.012312915367963424	0	925	0.8900999999999932	0.9394594594594594	36.59944047927856
72	7200	924	1000	73.56021089836837	0.013411979230625854	0	924	0.8902499999999929	0.9264069264069265	36.739807931582135
73	7300	921	1000	72.73419758339494	0.013562228013249602	0	921	0.8901499999999928	0.9294245385450597	36.88359193007151
74	7400	919	1000	63.99673035934243	0.015385389302990734	0	919	0.8901499999999923	0.9281828073993471	37.02736666202545
75	7500	918	1000	72.2451204608812	0.013652786611690818	0	918	0.8902999999999923	0.9248366013071896	37.1696865995725
76	7600	917	1000	75.49705043158096	0.013072399450151363	0	917	0.8902499999999924	0.9214830970556162	37.32113106648127
77	7700	918	1000	71.28455474186075	0.013834214011155685	0	918	0.8902499999999922	0.9259259259259259	37.45963826576869
78	7800	916	1000	72.08352492274769	0.013682974392067726	0	916	0.8904499999999923	0.9279475982532751	37.60086074670156
79	7900	914	1000	67.64079570209866	0.01456859568382634	0	914	0.8906499999999925	0.9234135667396062	37.752407081921895
80	8000	911	1000	66.4052647019376	0.014835636421308416	0	911	0.8908999999999924	0.9209659714599341	37.90045938094457
81	8100	908	1000	71.00858425675737	0.013887233172566628	0	908	0.8910499999999923	0.9273127753303965	38.047957400480904
82	8200	906	1000	65.13943471778008	0.015119572827724408	0	906	0.8911499999999923	0.934878587196468	38.19365816513697
83	8300	905	1000	65.39340284761263	0.015061737418327819	0	905	0.8913499999999926	0.9392265193370166	38.32670919895172
84	8400	902	1000	57.253438652467096	0.017166368597841545	0	902	0.8913999999999926	0.9390243902439024	38.461129633585614
85	8500	900	1000	64.60742911276968	0.015242176282828347	0	900	0.8914499999999924	0.9422222222222222	38.593926564852396
86	8600	895	1000	67.75263461320894	0.01454489716104461	0	895	0.8916999999999924	0.9497206703910615	38.72518311341604
87	8700	893	1000	63.64004385679488	0.015470286533459419	0	893	0.8916499999999926	0.9451287793952967	38.85475514729818
88	8800	889	1000	63.75693897578137	0.01544236055342259	0	889	0.8917499999999924	0.9392575928008999	38.99162136713664
