Epoch	Explore_Iteration	MacroPopSize	MicroPopSize	RMSE	Accuracy_Estimate	RuleCount	TreeCount	AveGenerality	ExpRules	Time(min)
1	100	1000	1000	78756.05153610467	1.2697275742243462e-05	0	1000	0.8698499999999996	0.0	2.0757723013559977
2	200	1000	1000	28579.710412330085	3.498863343748751e-05	0	1000	0.8707999999999994	0.0	4.045818114280701
3	300	1000	1000	2413.927849291842	0.00041409104636117467	0	1000	0.8716999999999994	0.0	5.64092321395874
4	400	1000	1000	552.9244009706409	0.0018053005035483208	0	1000	0.8718999999999995	0.0	6.97246439854304
5	500	1000	1000	1685.2234818354518	0.0005930412016985444	0	1000	0.8721499999999994	0.0	8.263291863600413
6	600	996	1000	363.089244850949	0.0027465793459770568	0	996	0.8727999999999994	0.0	9.587969597180685
7	700	996	1000	130.14943393876388	0.007624889943992581	0	996	0.8736999999999994	0.0	10.892189419269561
8	800	994	1000	137.04683052029517	0.007243918576261579	0	994	0.8739499999999994	0.0	12.206845831871032
9	900	993	1000	119.88459201157201	0.008272352856220685	0	993	0.8744499999999995	0.0	13.50199046532313
10	1000	991	1000	112.48891210438381	0.008811433482420106	0	991	0.8745999999999993	0.0	14.787051065762837
11	1100	990	1000	120.92646776728904	0.008201664645191044	0	990	0.8750999999999993	0.9434343434343434	14.944229932626088
12	1200	989	1000	117.1712917266815	0.008462292197946867	0	989	0.8758499999999994	0.942366026289181	15.095299967130025
13	1300	989	1000	111.24633520683406	0.00890897683347363	0	989	0.8764499999999993	0.942366026289181	15.247402067979177
14	1400	987	1000	129.80882104526984	0.007644744383514653	0	987	0.8768999999999992	0.9402228976697061	15.41349739631017
15	1500	986	1000	105.5547374669565	0.009384847861035819	0	986	0.8779499999999991	0.9391480730223124	15.569817884763081
16	1600	985	1000	110.83751792978737	0.008941543218330447	0	985	0.8786999999999989	0.9390862944162437	15.718162147204081
17	1700	983	1000	115.22158113820137	0.008604253962186939	0	983	0.8792999999999989	0.940996948118006	15.865956151485443
18	1800	982	1000	108.8870871183823	0.009100250322612443	0	982	0.8795999999999986	0.9419551934826884	16.008955617745716
19	1900	979	1000	107.27207925422351	0.009235991466017696	0	979	0.8801999999999987	0.9438202247191011	16.14653976758321
20	2000	977	1000	100.98796124096577	0.009805078833150823	0	977	0.8808499999999988	0.9457523029682702	16.28284551699956
21	2100	975	1000	110.36579768954711	0.008979417565774424	0	975	0.8812999999999986	0.9466666666666667	16.425193432966868
22	2200	971	1000	107.83266869022701	0.009188417522373944	0	971	0.8823499999999987	0.9495365602471678	16.565857299168904
23	2300	970	1000	102.22881737340172	0.009687217440288755	0	970	0.8827499999999987	0.954639175257732	16.693610815207162
24	2400	969	1000	113.8365508812661	0.00870802886647073	0	969	0.8828999999999988	0.9597523219814241	16.811032863458
25	2500	963	1000	99.43829683584474	0.00995636158221987	0	963	0.8838999999999986	0.9615784008307373	16.925315233071647
