Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete	AccuracyComp	CoverDiff	IndFitness	Fitness	GlobalFitness	TotalFreq
[19]	add(add(div(X19, sin(-5)), X19), -5)	None	0.23837708445702518	32155.96530812638	1	1000.0	29999	2150	20.0	1000.0	27849	27850	999	1000	1	0.23837708445702518	1	0.0	0.23837708445702518	0.0	1
[0, 19, 4]	add(add(div(X19, sin(-5)), X19), mul(sub(-6, div(X4, sin(-5))), div(sub(1, sin(-5)), X0)))	None	0.3998435463074874	9360.947465738065	1	1000.0	29999	3155	20.0	1000.0	26844	26845	999	1000	1	0.3998435463074874	1	0.0	0.3998435463074874	0.0	1
[0, 19]	add(add(X19, X19), mul(sub(-6, -3), div(sin(div(X19, sin(X19))), X0)))	None	0.8113570082074056	305.4799246122806	1	1000.0	29999	4651	20.0	1000.0	25348	25349	999	1000	1	0.8113570082074056	1	0.0	0.8113570082074056	0.0	1
[0, 19]	add(add(X19, X19), mul(mul(sub(-6, -5), div(sub(-5, -3), -3)), div(sin(-5), X0)))	None	0.849342661256715	179.09340663303283	1	1000.0	29999	4692	20.0	1000.0	25307	25308	999	1000	1	0.849342661256715	1	0.0	0.849342661256715	0.0	1
[0, 19]	add(add(X19, X19), mul(mul(sub(-6, -3), div(X0, -3)), div(sin(-5), X0)))	None	0.7148286713432013	918.6162287736696	1	1000.0	29999	4772	20.0	1000.0	25227	25228	999	1000	1	0.7148286713432013	1	0.0	0.7148286713432013	0.0	1
[19]	add(add(div(X19, sin(-5)), X19), mul(X19, div(sub(1, sin(-5)), -5)))	None	0.5488918014063333	3931.0714468378796	1	1000.0	29999	4820	20.0	1000.0	25179	25180	999	1000	1	0.5488918014063333	1	0.0	0.5488918014063333	0.0	1
[19]	add(add(X19, X19), div(sub(-5, -3), -3))	None	0.7863551592033488	444.00000000000415	1	1000.0	29999	5015	20.0	1000.0	24984	24985	999	1000	1	0.7863551592033488	1	0.0	0.7863551592033488	0.0	1
[0, 19]	add(add(X19, X19), mul(sub(X19, -3), div(sin(-6), X0)))	None	0.18986626297247064	111876.71829272909	1	1000.0	29999	5145	20.0	1000.0	24854	24855	999	1000	1	0.18986626297247064	1	0.0	0.18986626297247064	0.0	1
[0, 19]	add(add(X19, X19), mul(mul(sub(-6, -5), mul(sub(-6, -3), div(sin(-3), X0))), div(sin(-5), X0)))	None	0.37709626700372967	18284.244438197733	1	1000.0	29999	5701	20.0	1000.0	24298	24299	999	1000	1	0.37709626700372967	1	0.0	0.37709626700372967	0.0	1
[0, 19]	add(add(X19, X19), mul(mul(sub(sub(-6, -3), div(sin(div(X19, sin(X19))), X0)), div(sub(-5, -3), -3)), div(sin(-5), X0)))	None	0.46106314492612666	9217.248317392185	1	1000.0	29999	5746	20.0	1000.0	24253	24254	999	1000	1	0.46106314492612666	1	0.0	0.46106314492612666	0.0	1
[19]	add(add(X19, X19), -6)	None	0.30488903715130244	35964.0	2	1000.0	29999	5919	20.0	2000.0	24080	24081	999	1000	1	0.30488903715130244	1	0.0	0.30488903715130244	0.0	1
[19]	add(add(X19, X19), sin(-5))	None	0.7397496376252085	918.6162287736698	1	1000.0	29999	6422	20.0	1000.0	23577	23578	999	1000	1	0.7397496376252085	1	0.0	0.7397496376252085	0.0	1
[0, 19]	add(add(X19, X19), mul(mul(X0, div(sub(-3, -3), -3)), div(sin(-5), X0)))	None	1.0	0.0	1	1000.0	29999	6866	20.0	1000.0	23134	23134	1000	1000	1	1.0	1	0.0	1.0	0.0	1
[0, 19]	add(add(X19, X19), mul(mul(sub(sub(-6, -3), -3), div(sub(-6, -3), div(sin(-5), X0))), div(sin(-5), X0)))	None	1.0	0.0	1	1000.0	29999	6890	20.0	1000.0	23110	23110	1000	1000	1	1.0	1	0.0	1.0	0.0	1
[0, 19]	add(add(X19, X19), mul(sub(-6, -3), div(sin(-5), X0)))	None	0.597350589719645	3626.6635266178896	3	1000.0	29999	6982	20.0	3000.0	23017	23018	999	1000	1	0.597350589719645	1	0.0	0.597350589719645	0.0	1
[0, 19]	add(add(X19, X19), mul(mul(mul(sub(-3, -3), div(sub(-5, -3), -3)), div(sin(-5), X0)), div(sin(-5), X0)))	None	1.0	0.0	1	1000.0	29999	7080	20.0	1000.0	22920	22920	1000	1000	1	1.0	1	0.0	1.0	0.0	1
[19]	add(add(X19, X19), -3)	None	0.49027594679052044	8991.0	5	1000.0	29999	7318	20.0	5000.0	22681	22682	999	1000	1	0.49027594679052044	1	0.0	0.49027594679052044	0.0	1
[0, 19]	add(add(X19, X19), mul(mul(mul(sub(sub(-6, -3), -3), div(sub(-5, -3), -3)), div(sin(-5), X0)), div(sin(-3), X0)))	None	1.0	0.0	1	1000.0	29999	7329	20.0	1000.0	22671	22671	1000	1000	1	1.0	1	0.0	1.0	0.0	1
[0, 19]	add(add(X19, X19), mul(mul(mul(sub(sub(-6, -3), -3), div(-3, -3)), div(sin(-5), X0)), div(sin(-5), X0)))	None	1.0	0.0	1	1000.0	29999	7448	20.0	1000.0	22552	22552	1000	1000	1	1.0	1	0.0	1.0	0.0	1
