Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete	AccuracyComp	CoverDiff	IndFitness	Fitness	GlobalFitness	TotalFreq
[19]	add(add(div(X19, sin(-5)), X19), -3)	None	0.2941219384614477	15712.630421151853	2	1000.0	19999	1728	20.0	2000.0	18271	18272	999	1000	1	0.2941219384614477	1	0.0	0.2941219384614477	0.0	1
[0, 9, 19]	add(add(div(X19, sin(-5)), X19), mul(sub(-6, div(sub(1, -3), X9)), div(sub(1, -3), X0)))	None	0.10045208058822748	232877.4012598697	1	1000.0	19999	1904	20.0	1000.0	18095	18096	999	1000	1	0.10045208058822748	1	0.0	0.10045208058822748	0.0	1
[0, 19]	add(add(div(X19, sin(-5)), X19), mul(-5, div(sub(1, -3), X0)))	None	0.11613651090890499	178684.96367990985	1	1000.0	19999	2085	20.0	1000.0	17914	17915	999	1000	1	0.11613651090890499	1	0.0	0.11613651090890499	0.0	1
[19]	add(add(div(X19, sin(-5)), X19), -5)	None	0.23837708445702518	32155.96530812638	1	1000.0	19999	2150	20.0	1000.0	17849	17850	999	1000	1	0.23837708445702518	1	0.0	0.23837708445702518	0.0	1
[0, 19]	add(add(div(X19, sin(-5)), X19), mul(sub(-3, sub(1, -3)), div(sub(1, -3), X0)))	None	0.08964915891331822	345953.46227819176	1	1000.0	19999	2355	20.0	1000.0	17644	17645	999	1000	1	0.08964915891331822	1	0.0	0.08964915891331822	0.0	1
[0, 9, 19]	add(add(div(X19, sin(-5)), X19), mul(sub(-6, div(-3, X9)), div(sub(1, -3), X0)))	None	0.10506888962713591	274017.2546644557	1	1000.0	19999	2777	20.0	1000.0	17222	17223	999	1000	1	0.10506888962713591	1	0.0	0.10506888962713591	0.0	1
[19]	add(add(div(X19, sin(-5)), X19), sin(-5))	None	0.43205765055745693	6712.992022762045	1	1000.0	19999	2885	20.0	1000.0	17114	17115	999	1000	1	0.43205765055745693	1	0.0	0.43205765055745693	0.0	1
[0, 19]	add(add(div(div(X19, sin(-5)), sin(-5)), X19), mul(sub(-6, -3), div(sub(1, -3), X0)))	None	0.1768378136718832	85047.2374704972	1	1000.0	19999	2925	20.0	1000.0	17074	17075	999	1000	1	0.1768378136718832	1	0.0	0.1768378136718832	0.0	1
[0, 19, 4]	add(add(div(X19, sin(-5)), X19), mul(sub(-6, div(X4, sin(-5))), div(sub(1, sin(-5)), X0)))	None	0.3998435463074874	9360.947465738065	1	1000.0	19999	3155	20.0	1000.0	16844	16845	999	1000	1	0.3998435463074874	1	0.0	0.3998435463074874	0.0	1
[0, 19]	add(add(div(X19, sin(-5)), X19), div(sin(-5), X0))	None	0.4451803107626911	6546.805097106593	1	1000.0	19999	3215	20.0	1000.0	16784	16785	999	1000	1	0.4451803107626911	1	0.0	0.4451803107626911	0.0	1
[0, 9, 19, 4]	add(add(X19, X19), mul(sub(-6, -3), div(sin(div(X4, X9)), X0)))	None	0.5458151790315909	3183.087060112517	1	1000.0	19999	3597	20.0	1000.0	16402	16403	999	1000	1	0.5458151790315909	1	0.0	0.5458151790315909	0.0	1
[0, 19]	add(add(div(X19, sin(-5)), X19), mul(sub(-6, add(div(X19, sin(-5)), X19)), div(sub(1, sin(-5)), X0)))	None	0.3516721727582755	15967.110407385235	1	1000.0	19999	3698	20.0	1000.0	16301	16302	999	1000	1	0.3516721727582755	1	0.0	0.3516721727582755	0.0	1
