Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete	AccuracyComp	CoverDiff	IndFitness	Fitness	GlobalFitness	TotalFreq
[4, 14, 15]	cos(mul(sub(div(X14, 0), X4), cos(cos(X15))))	None	0.5040174524758056	968.3706990256899	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.5040174524758056	1	0.0	0.5040174524758056	0.0	1
[10, 15]	sin(div(X10, X15))	None	0.5023452518450652	981.4127611984406	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.5023452518450652	1	0.0	0.5023452518450652	0.0	1
[0, 8, 19]	cos(cos(div(div(X0, X8), div(X19, 1))))	None	0.5197432206559249	853.8259336764911	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.5197432206559249	1	0.0	0.5197432206559249	0.0	1
[]	div(sin(1), cos(-5))	None	0.24543120378264247	9452.3137477039	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.24543120378264247	1	0.0	0.24543120378264247	0.0	1
[16, 3, 11]	sin(sub(div(X16, X11), X3))	None	0.4946870082203408	1043.4218307310043	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.4946870082203408	1	0.0	0.4946870082203408	0.0	1
[18]	sin(sub(sin(X18), sub(3, 4)))	None	0.48562816325753755	1121.8805879995884	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.48562816325753755	1	0.0	0.48562816325753755	0.0	1
[10, 2, 6]	sin(div(mul(X6, X10), sin(X2)))	None	0.4982709079458313	1013.9289073088311	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.4982709079458313	1	0.0	0.4982709079458313	0.0	1
[9, 11, 4, 5]	sin(sin(sub(sub(X4, X5), div(X11, X9))))	None	0.5105442278336869	919.094501883843	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.5105442278336869	1	0.0	0.5105442278336869	0.0	1
[0, 1, 14]	cos(sub(div(X0, X1), X14))	None	0.4901629027788349	1081.887211195726	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.4901629027788349	1	0.0	0.4901629027788349	0.0	1
[]	cos(add(1, 2))	None	0.45431497450672054	1442.6798599929762	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.45431497450672054	1	0.0	0.45431497450672054	0.0	1
[19]	div(add(X19, -3), add(X19, 3))	None	0.24466680731735094	9530.748955226034	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.24466680731735094	1	0.0	0.24466680731735094	0.0	1
[]	sin(sub(2, 2))	None	0.5833572769721127	510.1035693103761	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.5833572769721127	1	0.0	0.5833572769721127	0.0	1
[19, 3, 12]	cos(div(sub(X3, X3), div(X12, X19)))	None	0.44479319704385084	1558.0926730719934	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.44479319704385084	1	0.0	0.44479319704385084	0.0	1
[13]	sin(mul(X13, -5))	None	0.4985574697261355	1011.6071200665419	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.4985574697261355	1	0.0	0.4985574697261355	0.0	1
[1, 3, 7, 13, 15]	sin(sub(add(cos(X15), add(X13, X3)), div(sin(X1), div(X7, 1))))	None	0.4995105408303715	1003.9233508776061	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.4995105408303715	1	0.0	0.4995105408303715	0.0	1
[16, 3]	sin(sin(add(cos(X16), cos(X3))))	None	0.5125318823126371	904.5876634833605	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.5125318823126371	1	0.0	0.5125318823126371	0.0	1
[10, 2, 3]	div(cos(add(X3, -2)), div(add(X2, X10), mul(X2, 0)))	None	0.5025985094161842	979.4263239092311	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.5025985094161842	1	0.0	0.5025985094161842	0.0	1
[1, 5, 7, 9, 17]	add(sub(cos(mul(X1, X9)), cos(add(-2, X17))), cos(div(sub(X7, X5), div(-5, X5))))	None	0.42321378985405683	1857.4199978291635	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.42321378985405683	1	0.0	0.42321378985405683	0.0	1
[13]	cos(div(div(X13, 1), sin(1)))	None	0.4959996173271426	1032.5213713384321	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.4959996173271426	1	0.0	0.4959996173271426	0.0	1
[17, 6]	cos(sin(mul(X17, X6)))	None	0.4830035275775104	1145.7096061850395	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.4830035275775104	1	0.0	0.4830035275775104	0.0	1
[12, 6]	div(sin(X6), mul(2, X12))	None	0.5796698583529054	525.7988491742271	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.5796698583529054	1	0.0	0.5796698583529054	0.0	1
[18]	cos(cos(sin(X18)))	None	0.4937995369207754	1050.857237346732	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.4937995369207754	1	0.0	0.4937995369207754	0.0	1
[8, 16, 18]	cos(sub(mul(div(X18, X8), sin(-6)), sin(div(X16, 3))))	None	0.48373937743669404	1138.977431870615	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.48373937743669404	1	0.0	0.48373937743669404	0.0	1
[1, 12, 6]	cos(add(add(mul(5, -1), sin(X6)), add(X12, div(X1, 1))))	None	0.503062761850778	975.7953457681651	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.503062761850778	1	0.0	0.503062761850778	0.0	1
[11, 13]	sub(add(sin(cos(X13)), sub(sub(-6, 5), sin(X11))), sin(add(cos(5), sub(-3, -2))))	None	0.08777898751117831	107998.8196972461	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.08777898751117831	1	0.0	0.08777898751117831	0.0	1
[1, 11, 4, 12]	sin(add(add(add(X4, X1), sub(3, X12)), sin(cos(X11))))	None	0.4998410989884028	1001.2720164631169	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.4998410989884028	1	0.0	0.4998410989884028	0.0	1
[8, 10, 14]	cos(mul(cos(X8), add(X10, X14)))	None	0.5068743977057325	946.4864282895368	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.5068743977057325	1	0.0	0.5068743977057325	0.0	1
[13, 14]	mul(add(cos(X13), sin(X14)), mul(0, sub(X13, -4)))	None	0.5833572769721127	510.1035693103761	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.5833572769721127	1	0.0	0.5833572769721127	0.0	1
[12]	cos(mul(sin(-5), sub(2, X12)))	None	0.5040618218104721	968.0270098829005	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.5040618218104721	1	0.0	0.5040618218104721	0.0	1
[10, 11]	cos(sub(div(0, X11), add(X10, -5)))	None	0.5051424062050939	959.6940912334966	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.5051424062050939	1	0.0	0.5051424062050939	0.0	1
[9, 5]	div(sin(X9), mul(X5, 4))	None	0.5832788854432401	510.43271447296803	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.5832788854432401	1	0.0	0.5832788854432401	0.0	1
[]	sin(sin(-1))	None	0.49627159523739756	1030.2770956433192	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.49627159523739756	1	0.0	0.49627159523739756	0.0	1
[3]	sin(sub(sin(X3), cos(3)))	None	0.49111687048740343	1073.6590789027596	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.49111687048740343	1	0.0	0.49111687048740343	0.0	1
[12, 13]	cos(sub(X12, X13))	None	0.5041824134819759	967.0935088314745	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.5041824134819759	1	0.0	0.5041824134819759	0.0	1
[17, 7]	add(sin(X7), cos(X17))	None	0.44674851391537557	1533.6241729564567	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.44674851391537557	1	0.0	0.44674851391537557	0.0	1
[18, 12]	sub(cos(cos(X12)), mul(cos(X18), cos(0)))	None	0.43869074761866944	1637.146154490838	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.43869074761866944	1	0.0	0.43869074761866944	0.0	1
[0, 10]	mul(sub(sin(2), sin(X0)), add(sin(X10), sin(-5)))	None	0.392810423743934	2389.3656008937473	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.392810423743934	1	0.0	0.392810423743934	0.0	1
[9, 18, 12]	div(cos(add(add(X12, X9), -3)), sub(sin(cos(X18)), -5))	None	0.5759293059307833	542.1733495550623	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.5759293059307833	1	0.0	0.5759293059307833	0.0	1
[1, 6]	sin(cos(cos(mul(X6, X1))))	None	0.4977040799293274	1018.5372095139032	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.4977040799293274	1	0.0	0.4977040799293274	0.0	1
[9, 3, 13, 6]	sub(sin(add(X6, X9)), sin(add(X13, X3)))	None	0.4552149599256586	1432.244932821925	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.4552149599256586	1	0.0	0.4552149599256586	0.0	1
[5]	cos(cos(X5))	None	0.4803731250878701	1170.1076110280464	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.4803731250878701	1	0.0	0.4803731250878701	0.0	1
[0]	add(mul(-2, 0), cos(X0))	None	0.49329503468614255	1055.1077961294009	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.49329503468614255	1	0.0	0.49329503468614255	0.0	1
[19]	cos(sub(0, X19))	None	1.0	0.0	6	1000.0	29983	0	20.0	6000.0	30000	30000	1000	1000	1	1.0	1	0.0	1.0	0.0	1
[4, 5, 7]	mul(add(X7, X5), div(0, X4))	None	0.5833572769721127	510.1035693103761	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.5833572769721127	1	0.0	0.5833572769721127	0.0	1
[17]	cos(sin(X17))	None	0.4823207840285678	1151.9921097274903	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.4823207840285678	1	0.0	0.4823207840285678	0.0	1
[2, 3, 4, 5, 16, 19]	div(div(sin(div(0, 2)), cos(sin(X5))), sub(add(sin(X19), add(X3, X4)), div(add(X4, X16), sin(X2))))	None	0.5833572769721127	510.1035693103761	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.5833572769721127	1	0.0	0.5833572769721127	0.0	1
[16, 1, 3, 15]	sin(sub(add(X3, X1), sub(X16, X15)))	None	0.5005402126937583	995.6876218894374	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.5005402126937583	1	0.0	0.5005402126937583	0.0	1
[1, 10, 15]	cos(mul(div(X10, X15), cos(X1)))	None	0.470394291032375	1267.597084067235	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.470394291032375	1	0.0	0.470394291032375	0.0	1
[10, 12]	sub(cos(X10), cos(X12))	None	0.44457068990131976	1560.9030679039663	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.44457068990131976	1	0.0	0.44457068990131976	0.0	1
[]	sin(sub(-5, -5))	None	0.5833572769721127	510.1035693103761	1	1000.0	29983	0	20.0	1000.0	30000	30000	1000	1000	1	0.5833572769721127	1	0.0	0.5833572769721127	0.0	1
