Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete	AccuracyComp	CoverDiff	IndFitness	Fitness	GlobalFitness	TotalFreq
[1, 17, 9]	div(div(sub(X1, -1), cos(1)), mul(add(-6, 2), mul(X17, X9)))	None	0.30697189610820264	5096.880597748756	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.30697189610820264	1	0.0	0.30697189610820264	0.0	1
[0, 8, 19]	cos(cos(div(div(X0, X8), div(X19, 1))))	None	0.52391536920869	825.7451766927171	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.52391536920869	1	0.0	0.52391536920869	0.0	1
[5]	cos(mul(2, X5))	None	0.5086061500545848	933.4610880424003	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.5086061500545848	1	0.0	0.5086061500545848	0.0	1
[17, 12]	cos(add(sub(X17, -2), cos(X12)))	None	0.49949246626001037	1004.0685253834794	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.49949246626001037	1	0.0	0.49949246626001037	0.0	1
[18]	sin(sub(sin(X18), sub(3, 4)))	None	0.49214488311713495	1064.8629503705263	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.49214488311713495	1	0.0	0.49214488311713495	0.0	1
[4, 6]	cos(div(mul(X4, X6), sin(3)))	None	0.49577151178913326	1034.4074101664903	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.49577151178913326	1	0.0	0.49577151178913326	0.0	1
[4, 13]	div(sin(X13), cos(X4))	None	0.0998426684073138	81283.89144012016	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.0998426684073138	1	0.0	0.0998426684073138	0.0	1
[0, 11, 4, 14]	mul(sin(sub(sin(0), sin(X11))), sin(sub(div(X0, X14), sin(X4))))	None	0.5436894779851829	704.3996152815453	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.5436894779851829	1	0.0	0.5436894779851829	0.0	1
[8, 2]	sin(div(X8, X2))	None	0.5002095496048902	998.3250074312052	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.5002095496048902	1	0.0	0.5002095496048902	0.0	1
[13, 7]	add(cos(X7), div(-1, X13))	None	0.31854684618724066	4576.4149149224095	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.31854684618724066	1	0.0	0.31854684618724066	0.0	1
[9, 15]	sin(cos(mul(X9, X15)))	None	0.5198938833649779	852.7958183533955	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.5198938833649779	1	0.0	0.5198938833649779	0.0	1
[]	cos(add(1, 2))	None	0.4528300578306225	1460.0709865546228	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.4528300578306225	1	0.0	0.4528300578306225	0.0	1
[13, 7]	sub(sin(X7), cos(X13))	None	0.4508178934521612	1483.9882646053557	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.4508178934521612	1	0.0	0.4508178934521612	0.0	1
[]	add(mul(-3, -1), cos(-4))	None	0.2888139902156064	6063.5917868882425	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.2888139902156064	1	0.0	0.2888139902156064	0.0	1
[16, 17]	cos(div(X16, X17))	None	0.49391448465252974	1049.891186524521	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.49391448465252974	1	0.0	0.49391448465252974	0.0	1
[1, 15]	cos(add(X1, X15))	None	0.49899613438123924	1008.0632702061059	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.49899613438123924	1	0.0	0.49899613438123924	0.0	1
[15]	cos(sub(1, X15))	None	0.5004845920721006	996.1307670560739	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.5004845920721006	1	0.0	0.5004845920721006	0.0	1
[0, 9, 13, 6]	div(sin(add(mul(X13, X9), X0)), add(X6, X6))	None	0.5827148612033621	512.8066490407157	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.5827148612033621	1	0.0	0.5827148612033621	0.0	1
[13]	sin(mul(X13, -5))	None	0.49724051345163345	1022.3215970794926	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.49724051345163345	1	0.0	0.49724051345163345	0.0	1
[1]	div(sin(sin(X1)), cos(-2))	None	0.3762166102347616	2749.1072304878926	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.3762166102347616	1	0.0	0.3762166102347616	0.0	1
[10, 2, 3]	div(cos(add(X3, -2)), div(add(X2, X10), mul(X2, 0)))	None	0.5014812876943763	988.2196024713827	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.5014812876943763	1	0.0	0.5014812876943763	0.0	1
[11, 14]	add(cos(X14), cos(X11))	None	0.4472303184140775	1527.6573531341662	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.4472303184140775	1	0.0	0.4472303184140775	0.0	1
[8]	sin(mul(X8, 4))	None	0.4983017115280382	1013.6790740186963	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.4983017115280382	1	0.0	0.4983017115280382	0.0	1
[13, 15]	div(div(sin(X13), sin(X15)), add(sin(-2), X13))	None	0.46948516990667294	1276.8835758987898	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.46948516990667294	1	0.0	0.46948516990667294	0.0	1
[13, 5]	cos(sub(sin(2), mul(X5, X13)))	None	0.49620535606822264	1030.8232288327522	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.49620535606822264	1	0.0	0.49620535606822264	0.0	1
[8, 17, 7]	div(sin(cos(X7)), sin(mul(X17, X8)))	None	0.10490094235934289	72808.72410428897	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.10490094235934289	1	0.0	0.10490094235934289	0.0	1
[9, 12]	sin(div(X12, X9))	None	0.4912485199005346	1072.528550062219	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.4912485199005346	1	0.0	0.4912485199005346	0.0	1
[3, 12]	cos(cos(mul(sub(-6, X3), div(X12, -2))))	None	0.485036626801908	1127.2068309980436	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.485036626801908	1	0.0	0.485036626801908	0.0	1
[1, 2, 3, 4, 6, 11]	div(div(sin(-3), add(X6, X2)), mul(div(X11, X3), div(X1, X4)))	None	0.411435057867038	2046.3795649930155	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.411435057867038	1	0.0	0.411435057867038	0.0	1
[16, 18]	sin(sin(add(X18, X16)))	None	0.5148697997731561	887.8135826471316	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.5148697997731561	1	0.0	0.5148697997731561	0.0	1
[]	cos(cos(cos(4)))	None	0.49861312206493386	1011.1568302900007	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.49861312206493386	1	0.0	0.49861312206493386	0.0	1
[1, 12]	mul(mul(add(X1, -4), div(-4, X12)), mul(div(-4, X1), cos(-5)))	None	0.1188426936769294	54974.57991625544	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.1188426936769294	1	0.0	0.1188426936769294	0.0	1
[11, 4]	div(sin(X4), add(4, X11))	None	0.5333912993291807	765.268453543938	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.5333912993291807	1	0.0	0.5333912993291807	0.0	1
[13, 3, 5]	mul(sin(mul(sub(X5, X13), div(X5, X5))), mul(X3, div(cos(-6), mul(5, -2))))	None	0.19939148652064692	16122.306959739368	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.19939148652064692	1	0.0	0.19939148652064692	0.0	1
[19, 4, 14]	sin(div(div(add(X14, X19), mul(-4, X4)), mul(cos(2), 3)))	None	0.5492758881952876	673.3494552650689	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.5492758881952876	1	0.0	0.5492758881952876	0.0	1
[5, 6]	mul(sub(X6, X6), div(X5, -4))	None	0.5850133785396278	503.1953230748851	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.5850133785396278	1	0.0	0.5850133785396278	0.0	1
[]	sin(sin(cos(1)))	None	0.5347754098612989	756.8023385874953	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.5347754098612989	1	0.0	0.5347754098612989	0.0	1
[5]	cos(cos(X5))	None	0.4825515384172913	1149.8648309657335	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.4825515384172913	1	0.0	0.4825515384172913	0.0	1
[1, 2, 17, 15]	cos(mul(div(X1, X2), sub(X17, X15)))	None	0.49923908050732163	1006.1059262734276	1	1000.0	24993	0	20.0	1000.0	25000	25000	1000	1000	1	0.49923908050732163	1	0.0	0.49923908050732163	0.0	1
[19]	cos(sub(0, X19))	None	1.0	0.0	11	1000.0	24993	0	20.0	11000.0	25000	25000	1000	1000	1	1.0	1	0.0	1.0	0.0	1
