Epoch	Explore_Iteration	MacroPopSize	MicroPopSize	RMSE	Accuracy_Estimate	RuleCount	TreeCount	AveGenerality	ExpRules	Time(min)
1	100	1000	1000	80207.56572520708	1.2467496344791649e-05	0	1000	0.8704499999999996	0.0	1.2718137860298158
2	200	1000	1000	2952.3919850629986	0.0003385937271644181	0	1000	0.8715999999999998	0.0	2.506132451693217
3	300	998	1000	6339.6102673502855	0.0001577135256442588	0	998	0.8725499999999997	0.0	3.7256131052970884
4	400	998	1000	358.49271306085734	0.0027816975523248318	0	998	0.8735999999999997	0.0	4.9703410545984905
5	500	998	1000	238.64604389437022	0.004172820814187002	0	998	0.8739999999999999	0.0	6.1755406856536865
6	600	998	1000	114.83959700716012	0.008632626716909153	0	998	0.87515	0.0	7.3422216018040976
7	700	994	1000	49.304174882542135	0.019879065750207665	0	994	0.8758499999999998	0.0	8.556685121854146
8	800	992	1000	35.3437957246762	0.027515012674392568	0	992	0.8774499999999997	0.0	9.764384321371715
9	900	991	1000	797.1100135378606	0.0012529600970262256	0	991	0.8783499999999996	0.0	10.969101369380951
10	1000	989	1000	207.4317404820274	0.00479773376975772	0	989	0.8796999999999996	0.0	12.165016770362854
11	1100	988	1000	25.87544069538561	0.03720869217864381	0	988	0.8802999999999999	0.9433198380566802	12.309492687384287
12	1200	988	1000	97.6294067289525	0.010138963957758975	0	988	0.8806499999999998	0.9473684210526315	12.450345853964487
13	1300	987	1000	28.584510128026295	0.03380147231346819	0	987	0.8816	0.9463019250253293	12.582915365695953
14	1400	985	1000	23.983785871757267	0.04002595944157697	0	985	0.88245	0.9482233502538071	12.714027218023936
15	1500	981	1000	20.401624031783722	0.04672542600107786	0	981	0.8834000000000001	0.9500509683995922	12.843569501241047
16	1600	981	1000	21.79738341724967	0.043864683139177664	0	981	0.8843500000000002	0.9541284403669725	12.972578569253285
17	1700	977	1000	18.995828871008833	0.05001042999772121	0	977	0.8855000000000001	0.9498464687819856	13.113605785369874
18	1800	971	1000	20.631395505305807	0.046229102498482694	0	971	0.8868499999999997	0.9557157569515963	13.250899000962574
19	1900	969	1000	19.13594815920871	0.049662424242122076	0	969	0.8879999999999998	0.9566563467492261	13.40744610230128
20	2000	965	1000	13.26629078194002	0.07009530474914473	0	965	0.8887	0.9585492227979274	13.576674703756968
21	2100	962	1000	14.569340961564492	0.06422879442801506	0	962	0.8893000000000001	0.9604989604989606	13.730257932345072
22	2200	957	1000	11.767770241543092	0.07832221140275952	0	957	0.89	0.9613375130616509	13.893779400984446
23	2300	954	1000	13.978789505760735	0.06676106901798755	0	954	0.8907	0.9654088050314465	14.01403729915619
24	2400	952	1000	11.86844203604103	0.07770948473787814	0	952	0.8912500000000002	0.9695378151260504	14.121777653694153
25	2500	946	1000	6.444460961924915	0.134328060166418	0	946	0.8920500000000006	0.9693446088794926	14.222499585151672
26	2600	943	1000	9.059724450480113	0.0994063013278931	0	943	0.8927000000000005	0.9745493107104984	14.319925769170124
27	2700	940	1000	4.410357582277539	0.1848306668815485	0	940	0.8933000000000003	0.9776595744680852	14.4146111369133
28	2800	937	1000	4.548771821957975	0.18022006167972746	0	937	0.8936000000000002	0.9765208110992529	14.50415445168813
29	2900	931	1000	4.5589366664503315	0.1798905186373623	0	931	0.8947000000000002	0.9806659505907627	14.608982702096304
30	3000	927	1000	3.873804930251417	0.20517850310197266	0	927	0.8958000000000005	0.9784250269687162	14.701671036084493
31	3100	924	1000	2.9355338027497684	0.25409513680235635	0	924	0.8965500000000004	0.9783549783549783	14.78655565182368
32	3200	924	1000	2.9746298191043605	0.25159575746989665	0	924	0.8967500000000005	0.9772727272727273	14.88377118508021
33	3300	920	1000	5.2804355064232045	0.15922462685545735	0	920	0.8976000000000005	0.9782608695652174	14.971547698974609
34	3400	916	1000	2.243598141804948	0.3082995970159038	0	916	0.8984000000000006	0.9759825327510917	15.057134103775024
35	3500	914	1000	2.582884669716795	0.27910471371076645	0	914	0.8986000000000005	0.9770240700218819	15.14348848660787
36	3600	912	1000	2.268231868841347	0.30597584263644056	0	912	0.8990000000000006	0.9769736842105263	15.225979586442312
