Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete	AccuracyComp	CoverDiff	IndFitness	Fitness	GlobalFitness	TotalFreq
[19, 2, 18]	div(sin(add(cos(X2), add(sub(X18, X19), 3))), X19)	None	0.45191103861265136	0.6725	1	1000.0	29985	1756	20.0	1000.0	18994	28244	1076	1600	1	0.7070072836870649	276.0	0.45191103861265136	0.45191103861265136	0.20422358681996527	1
[18, 19]	sub(sin(sub(sub(3, 3), sub(X18, X19))), sin(div(sin(2), X19)))	None	0.4693957611189763	0.68125	1	1000.0	29985	1779	20.0	1000.0	19216	28221	1090	1600	1	0.7290868400839563	290.0	0.4693957611189763	0.4693957611189763	0.22033238055646306	1
[3, 0, 18, 19]	add(sub(X18, X19), mul(mul(X3, X0), 3))	None	0.40884880546989694	0.651875	1	1000.0	29983	1988	20.0	1000.0	18263	28012	1043	1600	1	0.6494013690725579	243.0	0.40884880546989694	0.40884880546989694	0.16715734573416163	1
[3, 8, 15, 18, 19]	div(sin(add(div(-1, sub(X18, X19)), add(sub(X18, X19), 3))), sub(mul(add(X15, X8), div(-1, X3)), mul(mul(5, X19), div(-5, 5))))	None	0.7553396020223234	0.84875	1	1000.0	29985	2937	20.0	1000.0	22974	27063	1358	1600	1	0.9534222381666959	558.0	0.7553396020223234	0.7553396020223234	0.570537914383242	1
[2, 8, 15, 18, 19]	div(sin(mul(add(X15, X8), sin(add(cos(X2), add(sub(X18, X19), 3))))), sub(mul(add(X15, X8), div(-1, 3)), mul(mul(2, X19), div(-5, 5))))	None	0.3091507374816938	0.60875	1	1000.0	29985	3158	20.0	1000.0	16340	26842	974	1600	1	0.5025482876347818	174.0	0.3091507374816938	0.3091507374816938	0.09557417848547516	1
[18, 19]	div(sin(add(cos(div(sin(2), X19)), add(sub(X18, X19), 3))), mul(2, X19))	None	0.49483995536317715	0.694375	1	1000.0	29985	3165	20.0	1000.0	18637	26835	1111	1600	1	0.7596961506593669	311.0	0.49483995536317715	0.49483995536317715	0.24486658142383116	1
[19, 2, 18, 15]	div(sin(add(cos(X2), add(sub(X18, X19), 3))), sub(mul(add(X15, add(sub(X18, X19), 3)), div(-1, sub(X18, X19))), mul(mul(2, X19), div(-5, 5))))	None	0.7633074886355327	0.85375	1	1000.0	29985	3560	20.0	1000.0	22574	26440	1366	1600	1	0.956272641239863	566.0	0.7633074886355327	0.7633074886355327	0.5826383222070838	1
[3, 8, 15, 18, 19]	div(sin(add(div(-1, sub(X18, X19)), add(sub(X18, X19), 3))), sub(mul(add(X15, X8), div(-1, X3)), mul(mul(2, X19), div(-5, 5))))	None	0.7413888071532347	0.84	1	1000.0	29985	4105	20.0	1000.0	21758	25895	1344	1600	1	0.9481000552668697	544.0	0.7413888071532347	0.7413888071532347	0.5496573633720963	1
[19, 8, 2, 18]	div(sin(add(X2, add(sub(X18, X19), 3))), sub(mul(add(mul(2, X19), X8), div(-1, sub(X18, X19))), mul(mul(2, X19), div(-5, 5))))	None	0.40614953264066056	0.650625	1	1000.0	29985	4271	20.0	1000.0	16749	25729	1041	1600	1	0.6456520903042827	241.0	0.40614953264066056	0.40614953264066056	0.164957442864227	1
[3, 8, 15, 18, 19]	div(sin(add(div(-1, sub(X18, X19)), add(sub(X18, X19), 3))), sub(mul(add(X15, X8), div(-1, X3)), mul(mul(5, sub(X18, X19)), div(-5, 5))))	None	0.12135703029551935	0.54	1	1000.0	29982	4376	20.0	1000.0	13840	25624	864	1600	1	0.20005317234404832	64.0	0.12135703029551935	0.12135703029551935	0.014727528802147602	1
