Epoch	Explore_Iteration	MacroPopSize	MicroPopSize	RMSE	Accuracy_Estimate	RuleCount	TreeCount	AveGenerality	ExpRules	Time(min)
1	100	1000	1000	0	0.5	0	1000	0.8692999999999996	0.0	0.10102861722310384
2	200	1000	1000	0	0.5	0	1000	0.8678499999999993	0.0	0.2032334009806315
3	300	1000	1000	0	0.5	0	1000	0.8667499999999994	0.0	0.3093003511428833
4	400	1000	1000	0	0.5169082125603864	0	1000	0.8662999999999994	0.0	0.4184029340744019
5	500	1000	1000	0	0.47	0	1000	0.8661999999999994	0.0	0.5299203991889954
6	600	998	1000	0	0.45993589743589747	0	998	0.8656999999999995	0.0	0.643571384747823
7	700	998	1000	0	0.5128205128205128	0	998	0.8661499999999998	0.0	0.7571074525515239
8	800	996	1000	0	0.4967793880837359	0	996	0.8666499999999998	0.0	0.8733216524124146
9	900	994	1000	0	0.4538963688290494	0	994	0.8660499999999999	0.0	0.9936667164166768
10	1000	995	1000	0	0.4575830332132853	0	995	0.8660499999999997	0.0	1.1068602482477823
11	1100	996	1000	0	0.4579831932773109	0	996	0.8659999999999995	0.0	1.2295544028282166
12	1200	996	1000	0	0.4315832988838363	0	996	0.8648499999999995	0.0	1.3546297510464986
13	1300	995	1000	0	0.4777777777777778	0	995	0.8641999999999992	0.0	1.4794788519541422
14	1400	995	1000	0	0.4826892109500805	0	995	0.8643999999999991	0.0	1.6012277841567992
15	1500	995	1000	0	0.52	0	995	0.864649999999999	0.0	1.726286232471466
16	1600	993	1000	0	0.5478896103896104	0	993	0.864499999999999	0.0	1.8477546493212382
17	1700	993	1000	0	0.5152801358234296	0	993	0.8642499999999991	0.81067472306143	1.953278652826945
18	1800	989	1000	0	0.5344551282051282	0	989	0.8644499999999992	0.813953488372093	2.0566171526908876
19	1900	985	1000	0	0.5154556403050984	0	985	0.864099999999999	0.8142131979695432	2.160137649377187
20	2000	983	1000	0	0.4834943639291465	0	983	0.8642499999999989	0.8189216683621566	2.26080330212911
21	2100	982	1000	0	0.53	0	982	0.8640999999999986	0.8116089613034623	2.3641273180643716
22	2200	980	1000	0	0.5064102564102564	0	980	0.8640999999999986	0.8112244897959183	2.4679051359494526
23	2300	978	1000	0	0.47275641025641024	0	978	0.8639999999999984	0.810838445807771	2.5699397325515747
24	2400	978	1000	0	0.5233494363929146	0	978	0.8634499999999983	0.8077709611451943	2.6740549842516583
25	2500	979	1000	0	0.51468788249694	0	979	0.8625999999999984	0.8110316649642493	2.7746602177619932
26	2600	975	1000	0	0.4889955982392957	0	975	0.8621499999999985	0.8133333333333334	2.878412135442098
27	2700	973	1000	0	0.5094037615046019	0	973	0.8616999999999985	0.8067831449126414	2.981111053625743
28	2800	972	1000	0	0.5047540305911533	0	972	0.8614499999999984	0.7973251028806584	3.087179652849833
29	2900	971	1000	0	0.49797979797979797	0	971	0.8606999999999982	0.7909371781668383	3.1931554158528646
30	3000	969	1000	0	0.4826892109500805	0	969	0.8608499999999983	0.7956656346749226	3.301423998673757
31	3100	968	1000	0	0.54	0	968	0.8599999999999988	0.7964876033057852	3.413042418162028
32	3200	969	1000	0	0.5186688311688311	0	969	0.8594999999999988	0.7925696594427245	3.519186770915985
33	3300	966	1000	0	0.5101867572156197	0	966	0.8589999999999991	0.8033126293995859	3.6215906023979185
34	3400	960	1000	0	0.5657051282051282	0	960	0.8586499999999991	0.7958333333333333	3.727871000766754
35	3500	957	1000	0	0.5403452428743477	0	957	0.8585499999999987	0.7878787878787878	3.837661651770274
36	3600	956	1000	0	0.5499194847020934	0	956	0.8584499999999987	0.7845188284518828	3.9397154013315836
37	3700	951	1000	0	0.53	0	951	0.858199999999999	0.7781282860147214	4.04590030113856
38	3800	949	1000	0	0.45993589743589747	0	949	0.857849999999999	0.7766069546891464	4.150995250542959
39	3900	947	1000	0	0.4831730769230769	0	947	0.8570999999999991	0.7793030623020063	4.255609234174092
40	4000	947	1000	0	0.5998389694041868	0	947	0.8563499999999994	0.7803590285110876	4.359776453177134
41	4100	946	1000	0	0.5271317829457364	0	946	0.8555999999999994	0.7748414376321353	4.465052064259847
42	4200	945	1000	0	0.5136054421768708	0	945	0.8552499999999997	0.7703703703703704	4.571201300621032
43	4300	942	1000	0	0.5740296118447379	0	942	0.8544	0.7664543524416136	4.675375735759735
44	4400	943	1000	0	0.4489458453906573	0	943	0.8530999999999999	0.767762460233298	4.781449933846791
45	4500	941	1000	0	0.5171717171717172	0	941	0.8520500000000002	0.767268862911796	4.887714270750681
46	4600	942	1000	0	0.5161030595813204	0	942	0.8513000000000001	0.7707006369426752	4.991042403380076
47	4700	940	1000	0	0.59	0	940	0.8502999999999996	0.7691489361702127	5.100819881757101
48	4800	939	1000	0	0.5478896103896104	0	939	0.8498499999999999	0.7731629392971247	5.204737869898478
49	4900	939	1000	0	0.49575551782682514	0	939	0.8493999999999998	0.7710330138445154	5.3090159376462305
50	5000	938	1000	0	0.5689102564102564	0	938	0.8483499999999996	0.7622601279317697	5.4211232701937355
51	5100	936	1000	0	0.5748695303091128	0	936	0.8485999999999996	0.7681623931623932	5.525590451558431
52	5200	934	1000	0	0.5692431561996779	0	934	0.8482999999999997	0.7633832976445396	5.634034868081411
53	5300	934	1000	0	0.47	0	934	0.8459999999999995	0.7483940042826552	5.746558384100596
54	5400	936	1000	0	0.4879807692307692	0	936	0.8447999999999987	0.7371794871794872	5.8614568193753565
55	5500	937	1000	0	0.5136217948717948	0	937	0.8443999999999983	0.7395944503735326	5.969517103830973
56	5600	936	1000	0	0.6191626409017714	0	936	0.8442999999999982	0.7478632478632479	6.073489685853322
57	5700	937	1000	0	0.6005711954304365	0	937	0.8429999999999981	0.743863393810032	6.185157001018524
58	5800	934	1000	0	0.5798319327731092	0	934	0.8428499999999982	0.7526766595289079	6.292561904589335
59	5900	932	1000	0	0.6504601840736295	0	932	0.8422999999999979	0.7553648068669528	6.397276151180267
60	6000	930	1000	0	0.5310045473336089	0	930	0.8417499999999983	0.7612903225806451	6.503479234377543
61	6100	931	1000	0	0.5868686868686869	0	931	0.8409499999999982	0.7593984962406015	6.612355117003123
62	6200	927	1000	0	0.5064412238325282	0	927	0.8398999999999984	0.7551240560949298	6.724685200055441
63	6300	925	1000	0	0.62	0	925	0.8393499999999979	0.7610810810810811	6.8338092048962915
64	6400	921	1000	0	0.547077922077922	0	921	0.8381999999999983	0.747014115092291	6.951947851975759
65	6500	916	1000	0	0.4991511035653651	0	916	0.8366999999999978	0.7467248908296943	7.065463383992513
66	6600	912	1000	0	0.594551282051282	0	912	0.8361999999999982	0.7620614035087719	7.174593234062195
67	6700	909	1000	0	0.6009634684865516	0	909	0.8352999999999982	0.759075907590759	7.280964434146881
68	6800	906	1000	0	0.5571658615136876	0	906	0.8336999999999979	0.7560706401766004	7.393737999598185
69	6900	905	1000	0	0.47	0	905	0.8317499999999978	0.7602209944751381	7.5060058315594995
70	7000	902	1000	0	0.46634615384615385	0	902	0.8307499999999975	0.7682926829268293	7.619760302702586
71	7100	899	1000	0	0.516025641025641	0	899	0.8298999999999979	0.7764182424916574	7.728232717514038
72	7200	894	1000	0	0.5652173913043479	0	894	0.8275999999999979	0.7751677852348994	7.842202297846476
73	7300	892	1000	0	0.5891472868217054	0	892	0.8254499999999985	0.7847533632286996	7.954615167776743
74	7400	887	1000	0	0.5982392957182874	0	887	0.824999999999999	0.7824126268320181	8.067934652169546
75	7500	885	1000	0	0.6296518607442978	0	885	0.8244999999999989	0.7864406779661017	8.17433230082194
76	7600	884	1000	0	0.5198429102935097	0	884	0.8246499999999991	0.7895927601809954	8.285350799560547
77	7700	881	1000	0	0.5808080808080808	0	881	0.8239499999999991	0.8024971623155505	8.397001818815868
78	7800	880	1000	0	0.501610305958132	0	880	0.8238499999999989	0.8136363636363636	8.504612000783284
79	7900	880	1000	0	0.5900000000000001	0	880	0.8234499999999988	0.8204545454545454	8.618380598227183
80	8000	878	1000	0	0.5657467532467533	0	878	0.8228499999999987	0.8257403189066059	8.734872917334238
81	8100	878	1000	0	0.5174023769100169	0	878	0.8223499999999988	0.8280182232346242	8.851159604390462
82	8200	877	1000	0	0.6145833333333334	0	877	0.8226999999999984	0.8380843785632839	8.956028099854787
83	8300	876	1000	0	0.6033721397029306	0	876	0.8224499999999986	0.8356164383561644	9.063996116320292
84	8400	878	1000	0	0.5326086956521738	0	878	0.8203999999999985	0.8394077448747153	9.179890318711598
85	8500	879	1000	0	0.48	0	879	0.8184499999999987	0.8350398179749715	9.298173201084136
86	8600	877	1000	0	0.4855769230769231	0	877	0.8180999999999986	0.8483466362599772	9.413101820151011
87	8700	878	1000	0	0.5056089743589743	0	878	0.8172499999999984	0.8473804100227791	9.532291014989218
88	8800	876	1000	0	0.53743961352657	0	876	0.8174499999999985	0.863013698630137	9.643280915419261
89	8900	873	1000	0	0.5687474500203998	0	873	0.8153999999999992	0.845360824742268	9.77968875169754
90	9000	873	1000	0	0.5982392957182874	0	873	0.8139999999999993	0.8442153493699885	9.898933148384094
91	9100	875	1000	0	0.6092436974789917	0	875	0.8123999999999998	0.8342857142857143	10.022098803520203
92	9200	873	1000	0	0.5113683340223233	0	873	0.8127499999999994	0.8419243986254296	10.141352331638336
93	9300	872	1000	0	0.5717171717171717	0	872	0.8124499999999998	0.8451834862385321	10.25100603501002
94	9400	876	1000	0	0.5108695652173914	0	876	0.8107000000000001	0.8310502283105022	10.381363852818806
95	9500	877	1000	0	0.6000000000000001	0	877	0.8094499999999998	0.8255416191562144	10.516017433007558
96	9600	876	1000	0	0.5795454545454546	0	876	0.8096500000000001	0.8321917808219178	10.638188616434734
97	9700	875	1000	0	0.5275891341256367	0	875	0.8090000000000002	0.84	10.755019017060597
98	9800	876	1000	0	0.6041666666666666	0	876	0.8068500000000005	0.8344748858447488	10.87921111981074
99	9900	879	1000	0	0.6222400642312325	0	879	0.8043500000000007	0.8043230944254836	11.023362270991008
100	10000	878	1000	0	0.5108695652173914	0	878	0.8051000000000008	0.8097949886104784	11.153406731287639
101	10100	879	1000	0	0.5	0	879	0.8043000000000006	0.8100113765642776	13.238046884536743
102	10200	879	1000	0	0.46634615384615385	0	879	0.8031500000000003	0.8100113765642776	13.364847083886465
103	10300	881	1000	0	0.5056089743589743	0	881	0.8026500000000005	0.8059023836549376	13.489693601926168
104	10400	882	1000	0	0.5559581320450886	0	882	0.8021500000000005	0.8095238095238095	13.616009684403737
105	10500	886	1000	0	0.5687474500203998	0	886	0.7996000000000006	0.8148984198645598	13.745407700538635
106	10600	887	1000	0	0.5982392957182874	0	887	0.7985000000000005	0.8139797068771139	13.873399368921916
107	10700	890	1000	0	0.5900360144057624	0	890	0.7961500000000011	0.798876404494382	14.016134337584178
108	10800	893	1000	0	0.5113683340223233	0	893	0.7957500000000008	0.7973124300111982	14.151910547415415
109	10900	893	1000	0	0.5606060606060606	0	893	0.7948500000000012	0.7872340425531915	14.290153336524963
110	11000	894	1000	0	0.4907407407407407	0	894	0.7938000000000011	0.796420581655481	14.410716772079468
111	11100	896	1000	0	0.6100000000000001	0	896	0.7938000000000013	0.8002232142857143	14.540105048815409
112	11200	895	1000	0	0.625	0	895	0.7929000000000014	0.7955307262569833	14.68390233516693
113	11300	889	1000	0	0.5063667232597624	0	889	0.7914000000000014	0.7862767154105736	14.853595530986786
114	11400	889	1000	0	0.592948717948718	0	889	0.7909500000000013	0.7919010123734533	15.000393537680308
115	11500	886	1000	0	0.6435166599759132	0	886	0.7908000000000014	0.8058690744920993	15.131291166941326
116	11600	888	1000	0	0.501610305958132	0	888	0.7897000000000012	0.7995495495495496	15.284488232930501
117	11700	887	1000	0	0.52	0	887	0.7889500000000015	0.7970687711386697	15.419862536589305
118	11800	886	1000	0	0.4951923076923077	0	886	0.7889500000000009	0.7945823927765236	15.573720320065815
119	11900	882	1000	0	0.4863782051282052	0	882	0.7892000000000012	0.8095238095238095	15.696343902746836
120	12000	883	1000	0	0.5575684380032206	0	883	0.7885500000000013	0.8199320498301246	15.833112967014312
121	12100	885	1000	0	0.5658914728682171	0	885	0.787900000000001	0.831638418079096	15.963366985321045
122	12200	888	1000	0	0.6080432172869148	0	888	0.7871000000000011	0.8367117117117117	16.101527098814646
123	12300	890	1000	0	0.5896358543417366	0	890	0.7868000000000014	0.8415730337078652	16.230321836471557
124	12400	891	1000	0	0.5161223646134766	0	891	0.7861000000000008	0.8473625140291807	16.363982319831848
125	12500	896	1000	0	0.5676767676767677	0	896	0.786200000000001	0.8448660714285714	16.5016970038414
126	12600	896	1000	0	0.5217391304347826	0	896	0.7833000000000011	0.8236607142857143	16.668718802928925
127	12700	894	1000	0	0.5900000000000001	0	894	0.783100000000001	0.8299776286353467	16.798481353123982
128	12800	891	1000	0	0.625	0	891	0.7816500000000012	0.8316498316498316	16.9577064037323
129	12900	889	1000	0	0.5305602716468591	0	889	0.7811000000000013	0.8391451068616423	17.088381985823315
