Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete	AccuracyComp	CoverDiff	IndFitness	Fitness	GlobalFitness	TotalFreq
[0, 1, 2, 6, 18]	sub(div(sub(X2, X6), X0), sub(X1, X18))	None	0.12285315703157322	0.53125	1	1000.0	47998	12005	20.0	1000.0	19131	35995	850	1600	1	0.15709353762888562	50.0	0.12285315703157322	0.12285315703157322	0.015092898192624389	1
[1, 2, 3, 4, 19]	div(div(cos(add(X19, sin(-3))), div(X2, -3)), mul(div(1, X3), div(X1, X4)))	None	0.14951559420761967	0.538125	1	1000.0	47997	12534	20.0	1000.0	19077	35466	861	1600	1	0.1909044953021115	61.0	0.14951559420761967	0.14951559420761967	0.022354912911257595	1
[1, 6, 8, 18, 19]	cos(add(add(mul(5, -1), sin(X6)), add(sub(X1, -6), div(X1, div(add(add(mul(5, -1), sin(X6)), add(sub(X1, -6), div(X1, cos(div(div(div(-2, X19), X8), X18))))), X8)))))	None	0.18317052176184836	0.546875	1	1000.0	47998	16062	20.0	1000.0	17460	31938	875	1600	1	0.23329857621538155	75.0	0.18317052176184836	0.18317052176184836	0.03355144004250776	1
[2, 3, 13, 17, 19]	div(add(sin(div(X17, sin(div(cos(add(X19, X3)), add(X19, X3))))), X13), sin(div(1, div(X2, -3))))	None	0.1374184720597748	0.535	1	1000.0	47997	17888	20.0	1000.0	16113	30112	856	1600	1	0.17558549289169376	56.0	0.1374184720597748	0.1374184720597748	0.01888383646324311	1
[8, 1, 6]	cos(add(add(add(mul(5, add(add(mul(5, -1), sin(X6)), add(sub(X1, -6), div(X1, div(-2, X8))))), sin(X6)), sin(X6)), div(-2, X8)))	None	0.0984704370887599	0.525	1	1000.0	47998	18699	20.0	1000.0	15381	29301	840	1600	1	0.12604013747294218	40.0	0.0984704370887599	0.0984704370887599	0.00969642698045142	1
[1, 6, 8, 18, 19]	cos(add(add(mul(5, -1), sin(X6)), add(sub(X1, -6), div(X1, div(add(add(-1, sin(X6)), add(sub(X6, -6), div(X1, cos(div(div(div(-2, X19), X8), X18))))), X8)))))	None	0.12042070371812476	0.530625	1	1000.0	47998	20893	20.0	1000.0	14373	27107	849	1600	1	0.15400073950057774	49.0	0.12042070371812476	0.12042070371812476	0.014501145883968386	1
[2, 3, 13, 17, 18, 19]	div(add(sin(div(X17, sin(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, div(cos(add(cos(add(X19, X3)), sin(div(X17, sin(div(cos(add(X19, X3)), add(X19, X3))))))), div(X2, -3)))), sub(X3, div(cos(add(X19, sin(div(cos(add(X19, X3)), 5)))), div(X2, -3))))))), div(X2, -3)), X3)), X18)))), X13), sin(div(1, div(X2, -3))))	None	0.13499451816887542	0.534375	1	1000.0	47997	24185	20.0	1000.0	12732	23815	855	1600	1	0.17251149585568426	55.0	0.13499451816887542	0.13499451816887542	0.018223519935646835	1
[2, 3, 13, 17, 18, 19]	div(add(sin(div(X17, sin(div(div(cos(add(div(cos(add(mul(5, -1), -6)), div(X2, -3)), X3)), X18), add(X19, X3))))), X13), sin(div(1, div(X3, -3))))	None	0.12771394179936402	0.5325	1	1000.0	47997	25356	20.0	1000.0	12065	22644	852	1600	1	0.16327009444660254	52.0	0.12771394179936402	0.12771394179936402	0.01631085092993134	1
[2, 3, 13, 17, 18, 19]	div(add(sin(div(X17, sin(div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sub(X3, -6))))), div(X2, -3)), X3)), X18), add(X19, cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sub(X3, -6))))), div(X2, -3)), X3))))))), div(div(cos(X17), X18), add(X19, X3))), sin(div(1, X13)))	None	0.2841417735922108	0.57375	1	1000.0	47994	25984	20.0	1000.0	12632	22016	918	1600	1	0.35768574138716386	118.0	0.2841417735922108	0.2841417735922108	0.0807365475001272	1
[2, 3, 13, 17, 18, 19]	div(add(sin(div(X17, sin(sin(div(div(cos(add(div(cos(add(X2, sin(div(cos(add(X19, X3)), sin(div(cos(add(X19, X3)), sub(X3, -6))))))), div(X2, -3)), X3)), X18), add(X19, X3)))))), X13), sin(div(1, div(X2, -3))))	None	0.5763041181576812	0.659375	1	1000.0	47997	28060	20.0	1000.0	13162	19940	1055	1600	1	0.6712715363627775	255.0	0.5763041181576812	0.5763041181576812	0.3321264366055026	1
[2, 3, 17, 18, 19]	div(add(sin(div(X17, sin(div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sub(X3, -6))))), div(X2, -3)), X3)), X18), add(X19, X3))))), div(cos(add(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sub(X3, -6))))), div(X2, -3)), X3)), X18), X3)), sub(X3, -6))), sin(div(sub(X3, -6), div(X2, -3))))	None	0.4997814933903463	0.635625	1	1000.0	47994	28259	20.0	1000.0	12554	19741	1017	1600	1	0.5983078676520049	217.0	0.4997814933903463	0.4997814933903463	0.24978154113548473	1
[2, 3, 13, 17, 18, 19]	div(add(sin(div(X17, sin(div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sub(X3, -6))))), div(X2, -3)), X3)), X18), add(X19, X3))))), div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sub(X3, -6))))), div(X2, sin(div(X17, sin(div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sub(X3, -6))))), div(X2, -3)), -3)), X18), add(X19, X3))))))), X3)), X18), add(X19, X3))), sin(div(1, X13)))	None	0.5344050072589642	0.64625	1	1000.0	47994	28807	20.0	1000.0	12405	19193	1034	1600	1	0.6322931789750657	234.0	0.5344050072589642	0.5344050072589642	0.28558871178345363	1
[2, 3, 13, 17, 18, 19]	div(add(sin(div(X17, sin(div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sub(X3, -6))))), div(X2, -3)), X3)), X18), add(X19, X3))))), div(div(cos(add(div(cos(add(X19, add(X19, X3))), div(X2, div(div(cos(add(X19, X3)), sin(div(cos(add(X19, X3)), sub(X3, -6)))), sub(X3, -6)))), X3)), X18), add(X19, X3))), sin(div(1, X13)))	None	0.6095725181400016	0.67	1	1000.0	47994	30015	20.0	1000.0	12049	17985	1072	1600	1	0.7004454234332048	272.0	0.6095725181400016	0.6095725181400016	0.37157865487154257	1
[2, 3, 17, 18, 19]	div(add(sin(div(X17, sin(div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), div(cos(add(X19, X3)), sub(X3, -6)))))), div(X2, X19)), X3)), X18), add(X19, X3))))), cos(add(X19, X3))), sin(div(1, div(X2, sin(div(1, div(X2, -3)))))))	None	0.5664115115341883	0.65625	1	1000.0	47997	30436	20.0	1000.0	11523	17564	1050	1600	1	0.6622887884014869	250.0	0.5664115115341883	0.5664115115341883	0.320822000398444	1
[2, 3, 17, 18, 19]	div(add(sin(div(X17, sin(div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sin(div(cos(add(X19, X3)), sub(X3, -6))))))), div(X2, -3)), X3)), X18), add(X19, X3))))), div(cos(add(X19, X3)), sub(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sub(X3, -6))))), X3), X19)), -6))), sin(div(1, div(X2, -3))))	None	0.6499466861054666	0.683125	1	1000.0	47997	30594	20.0	1000.0	11895	17406	1093	1600	1	0.7336414457924703	293.0	0.6499466861054666	0.6499466861054666	0.4224306947794779	1
[2, 3, 6, 8, 17, 18, 19]	div(add(sin(div(X17, sin(div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sin(div(cos(add(X19, X3)), sub(X3, -6))))))), div(X2, -3)), X3)), X18), add(X19, X3))))), div(cos(add(div(X2, sin(div(X17, sin(div(div(cos(add(div(cos(add(div(cos(add(mul(5, -1), sin(X6))), div(X2, div(div(-6, X19), X8))), sin(div(cos(add(X19, X3)), sub(X3, -6))))), div(X2, -3)), X3)), X18), add(X19, X3)))))), X3)), sub(X3, -6))), sin(div(1, div(X2, -3))))	None	0.6173218278182364	0.6725	1	1000.0	47997	30782	20.0	1000.0	11586	17218	1076	1600	1	0.7070072836870649	276.0	0.6173218278182364	0.6173218278182364	0.3810862391008483	1
[2, 3, 17, 18, 19]	div(add(sin(div(X17, sin(div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sin(div(cos(add(X19, X3)), sub(X3, -6))))))), div(X2, -3)), X3)), X18), add(add(X19, sin(div(cos(add(X19, X3)), sub(X3, -6)))), X3))))), div(cos(add(cos(add(X19, X3)), X3)), sub(X3, -6))), sin(div(1, div(X2, -3))))	None	0.7286845842187434	0.709375	1	1000.0	47998	31459	20.0	1000.0	11739	16541	1135	1600	1	0.7911789376129449	335.0	0.7286845842187434	0.7286845842187434	0.5309812232780429	1
[2, 3, 17, 18, 19]	div(add(sin(div(X17, sin(div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sub(X3, -6))))), div(X2, -3)), X3)), X18), add(X19, X3))))), div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sin(div(cos(add(X19, X3)), sub(X3, -6))))))), div(X2, -3)), X3)), X18), add(X19, X3))), sin(div(sub(X3, -6), div(X2, -3))))	None	0.5141177265624676	0.64	1	1000.0	47997	31462	20.0	1000.0	10584	16538	1024	1600	1	0.6125674219909577	224.0	0.5141177265624676	0.5141177265624676	0.2643170367657602	1
[2, 3, 13, 17, 18, 19]	div(add(sin(add(sin(div(X17, sin(div(div(cos(add(div(cos(add(X19, div(div(cos(add(div(cos(add(X2, sin(div(cos(add(X19, X3)), 5)))), div(X2, -3)), X3)), X18), -3))), div(X2, -3)), X3)), X18), add(X19, X3))))), div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sub(X3, -6))))), div(div(cos(add(div(cos(add(X2, sin(div(cos(add(X19, X3)), 5)))), div(X2, -3)), X3)), X18), -3)), X3)), X18), add(X19, X3)))), div(div(cos(X17), X18), add(X19, sin(div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sin(div(cos(add(X19, X3)), sub(X3, -6))))))), div(X2, -3)), X3)), X18), add(X19, X3)))))), sin(div(1, X13)))	None	0.5181931620380675	0.64125	1	1000.0	47994	31530	20.0	1000.0	10567	16470	1026	1600	1	0.6165731844881955	226.0	0.5181931620380675	0.5181931620380675	0.2685241531830109	1
[2, 3, 13, 17, 18, 19]	div(add(sin(add(sin(div(X17, sin(div(div(cos(add(div(cos(add(X19, sin(X3))), div(X2, -3)), X3)), X18), add(X19, X3))))), div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sub(X3, -6))))), div(div(cos(add(div(cos(add(X2, sin(div(cos(add(X19, X3)), 5)))), div(X2, -3)), X3)), X18), -3)), X3)), X18), add(X19, X3)))), div(div(cos(X17), X18), add(X19, sin(div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sin(div(cos(add(X19, X3)), sub(X3, -6))))))), div(X2, -3)), X3)), X18), add(X19, X3)))))), sin(div(1, X13)))	None	0.4348893595989406	0.61625	1	1000.0	47994	31642	20.0	1000.0	10081	16358	986	1600	1	0.5306768441065102	186.0	0.4348893595989406	0.4348893595989406	0.18912875509237667	1
[2, 3, 17, 18, 19]	div(add(sin(div(X17, sin(div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sub(X3, -6))))), div(X2, -3)), X3)), X18), add(X19, X3))))), div(cos(add(div(cos(add(mul(5, -1), sin(div(cos(add(X19, X3)), sub(X3, -6))))), div(X3, -3)), X19)), X18)), sin(div(sub(X3, -6), div(X2, -3))))	None	0.3138506939883347	0.581875	1	1000.0	47997	31721	20.0	1000.0	9482	16279	931	1600	1	0.39320519834757545	131.0	0.3138506939883347	0.3138506939883347	0.09850225811695931	1
[2, 3, 17, 18, 19]	div(add(sin(div(X17, sin(div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sub(X3, -6))))), div(X2, -3)), X3)), X18), add(X19, X3))))), div(cos(add(div(cos(add(X19, sin(div(1, div(X2, -3))))), div(X2, -3)), X19)), X19)), sin(div(sub(X3, -6), div(X2, -3))))	None	0.5323863056769302	0.645625	1	1000.0	47994	31723	20.0	1000.0	10521	16277	1033	1600	1	0.6303546431177475	233.0	0.5323863056769302	0.5323863056769302	0.2834351784723298	1
[2, 3, 17, 18, 19]	div(add(sin(div(X17, sin(div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), div(cos(add(X19, X3)), sub(X3, -6)))))), div(X2, -3)), X3)), X18), add(X19, X3))))), cos(add(X19, X3))), sin(div(1, div(cos(add(1, sin(div(cos(add(X19, X3)), 5)))), sin(div(1, div(X2, -3)))))))	None	0.6384874949880098	0.679375	1	1000.0	47997	32383	20.0	1000.0	10614	15617	1087	1600	1	0.7244703893770496	287.0	0.6384874949880098	0.6384874949880098	0.40766628125606386	1
[2, 3, 17, 18, 19]	div(add(sin(div(X17, sin(div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sub(X3, -6))))), div(X2, -3)), X3)), X18), add(X19, X3))))), div(cos(add(div(cos(add(mul(5, -6), sin(div(cos(add(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sub(X3, -6))))), div(X2, -3)), X3)), X3)), sub(X3, -6))))), div(X2, -3)), X19)), X18)), sin(div(sub(X3, -6), div(X2, -3))))	None	0.48325718774914694	0.630625	1	1000.0	47994	32683	20.0	1000.0	9662	15317	1009	1600	1	0.5815544517481473	209.0	0.48325718774914694	0.48325718774914694	0.23353750951121427	1
[2, 3, 17, 18, 19]	div(add(sin(div(X17, sin(div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sub(X3, -6))))), div(X2, -3)), X3)), X18), add(X19, X3))))), div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, add(X19, X3))), div(cos(add(X19, X3)), sin(div(cos(add(X19, X3)), sub(X3, -6)))))))), div(X2, -3)), X19)), X19)), sin(div(sub(X3, -6), div(X2, -3))))	None	0.6933619045528606	0.6975	1	1000.0	47994	32728	20.0	1000.0	10665	15272	1116	1600	1	0.7665551775186017	316.0	0.6933619045528606	0.6933619045528606	0.4807507306851702	1
[2, 3, 17, 18, 19]	div(add(sin(div(X17, sin(div(div(cos(add(div(cos(add(X19, sin(div(cos(add(X19, X3)), sin(div(cos(sub(X3, -6)), sub(X3, -6))))))), div(X2, -3)), X3)), X18), add(add(X19, sin(div(cos(add(X19, X3)), sub(X3, -6)))), X3))))), div(cos(add(sub(X3, -6), X3)), sub(X3, -6))), sin(div(1, div(X2, -3))))	None	0.6952324331584121	0.698125	1	1000.0	47998	32847	20.0	1000.0	10584	15153	1117	1600	1	0.7679076828270051	317.0	0.6952324331584121	0.6952324331584121	0.4833481361153659	1
