Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete	AccuracyComp	CoverDiff	IndFitness	Fitness	GlobalFitness	TotalFreq
[18, 13, 14]	sub(X13, div(X18, sub(div(X14, -2), X13)))	None	0.33408904091411545	0.524375	1	1000.0	49986	9471	20.0	1000.0	21254	40529	839	1600	1	0.1229205170825262	39.0	0.33408904091411545	0.33408904091411545	0.11161548725891351	1
[4, 13, 14, 16, 18]	sub(mul(X4, add(sin(div(-2, X16)), X4)), div(X18, sub(div(X14, -2), X13)))	None	0.5137678499725609	0.5375	2	1000.0	49986	12791	20.0	2000.0	19994	37209	860	1600	1	0.1878476728501275	60.0	0.5137678499725609	0.5137678499725609	0.2639574036654278	1
[16, 18, 12, 13]	mul(cos(X16), add(sin(div(X13, X16)), mul(cos(X18), mul(mul(X12, mul(cos(X18), cos(X16))), cos(0)))))	None	0.5308678992796377	0.53875	1	1000.0	49986	12953	20.0	1000.0	19966	37047	862	1600	1	0.19395772144648216	62.0	0.5308678992796377	0.5308678992796377	0.2818207264855756	1
[4, 12, 13, 14, 16, 18]	sub(mul(X4, add(sin(div(-2, X16)), mul(X12, mul(cos(X4), cos(0))))), div(X18, sub(div(X14, -2), X13)))	None	0.795577360359801	0.558125	2	1000.0	49986	13395	20.0	2000.0	20429	36605	893	1600	1	0.28654557477390097	93.0	0.795577360359801	0.795577360359801	0.6329433363170687	1
[4, 12, 13, 16, 18]	sub(mul(X4, add(sin(X4), mul(X12, mul(cos(sin(sin(div(X13, X16)))), cos(0))))), div(X18, sub(X4, X13)))	None	0.6334157810342668	0.54625	1	1000.0	49986	16900	20.0	1000.0	18108	33100	874	1600	1	0.23029684045285553	74.0	0.6334157810342668	0.6334157810342668	0.4012155516632502	1
[4, 13, 14, 16, 18]	sub(mul(X4, add(sin(div(-2, X16)), -2)), div(X18, sub(div(X14, -2), X13)))	None	0.5650607475642373	0.54125	1	1000.0	49986	17743	20.0	1000.0	17463	32257	866	1600	1	0.2061336033210352	66.0	0.5650607475642373	0.5650607475642373	0.3192936484378547	1
[4, 13, 14, 16, 18]	sub(mul(X4, add(sin(div(-2, X16)), mul(div(X18, sub(div(X14, X18), X16)), mul(cos(X18), cos(0))))), div(X18, sub(div(X14, -2), X13)))	None	0.6761156234637545	0.549375	1	1000.0	49986	17915	20.0	1000.0	17628	32085	879	1600	1	0.24526187791668563	79.0	0.6761156234637545	0.6761156234637545	0.4571323362917815	1
[4, 13, 14, 16, 18]	sub(mul(X4, add(sin(div(-2, X16)), mul(div(X18, sub(div(X14, X18), X13)), mul(mul(cos(X18), cos(div(X18, sub(div(X14, -2), X13)))), cos(0))))), div(X18, sub(div(X14, -2), X13)))	None	0.7187975219294633	0.5525	1	1000.0	49986	18804	20.0	1000.0	17266	31196	884	1600	1	0.2601141875522621	84.0	0.7187975219294633	0.7187975219294633	0.5166698775319373	1
[4, 13, 14, 16, 18]	sub(mul(X4, add(sin(div(-2, X16)), mul(div(X18, sub(div(X14, -2), X13)), mul(mul(cos(X18), cos(X4)), cos(0))))), div(X18, sub(div(X14, mul(cos(X18), cos(div(X18, sub(div(X14, -2), X13))))), X13)))	None	0.6419571470563707	0.546875	1	1000.0	49984	18960	20.0	1000.0	17012	31040	875	1600	1	0.23329857621538155	75.0	0.6419571470563707	0.6419571470563707	0.41210897865675483	1
[4, 13, 14, 16, 18]	sub(mul(X4, add(sin(div(-2, X16)), cos(X18))), div(X18, sub(div(X14, -2), X13)))	None	0.6163309988914907	0.545	1	1000.0	49986	19075	20.0	1000.0	16855	30925	872	1600	1	0.22428062142760696	72.0	0.6163309988914907	0.6163309988914907	0.37986390019458266	1
[4, 13, 14, 16, 18]	sub(mul(X4, add(sin(div(-2, X16)), mul(div(X18, sub(div(X14, -2), X18)), mul(mul(cos(X18), cos(X4)), cos(0))))), div(X18, sub(div(mul(cos(X18), cos(X4)), -2), X13)))	None	0.8041045412915246	0.55875	1	1000.0	49986	21204	20.0	1000.0	16091	28796	894	1600	1	0.2894572367510266	94.0	0.8041045412915246	0.8041045412915246	0.6465841133256532	1
[4, 13, 14, 16, 18]	sub(mul(X4, add(sin(div(-2, X16)), mul(div(X18, sub(div(X14, sin(div(-2, X16))), X13)), mul(mul(cos(X18), -2), cos(X4))))), div(X18, sub(div(X14, -2), X13)))	None	0.693190579479412	0.550625	1	1000.0	49986	22563	20.0	1000.0	15112	27437	881	1600	1	0.25121666403019915	81.0	0.693190579479412	0.693190579479412	0.48051317947900296	1
[4, 13, 14, 16, 18]	sub(mul(X4, add(sin(div(-2, X16)), mul(mul(X4, add(sin(-2), mul(div(X18, sub(div(X14, -2), X13)), mul(mul(cos(X18), cos(div(X18, sub(div(X14, -2), X13)))), div(-2, X16))))), mul(mul(cos(X18), cos(0)), cos(X4))))), div(X18, sub(div(X14, -2), X13)))	None	0.8467283367613881	0.561875	1	1000.0	49986	24469	20.0	1000.0	14341	25531	899	1600	1	0.30393681201416656	99.0	0.8467283367613881	0.8467283367613881	0.7169488762747067	1
[4, 13, 14, 16, 18]	sub(mul(X4, add(sin(div(-2, X16)), mul(div(X18, sub(div(X14, -2), X18)), sub(div(X14, -2), X13)))), div(X18, sub(div(X14, -2), X13)))	None	0.693190579479412	0.550625	1	1000.0	49986	25308	20.0	1000.0	13612	24692	881	1600	1	0.25121666403019915	81.0	0.693190579479412	0.693190579479412	0.48051317947900296	1
[4, 13, 14, 16, 18]	sub(mul(X4, add(sin(div(-2, X16)), mul(mul(X4, add(sin(div(-2, X18)), mul(div(X18, sub(div(X14, -2), X13)), mul(mul(cos(X18), cos(div(add(sin(div(-2, X16)), mul(div(X18, sub(div(X14, -2), X18)), mul(mul(cos(X18), cos(sin(div(-2, sub(div(X14, -2), X18))))), cos(X4)))), sub(div(X14, -2), X18)))), cos(0))))), mul(mul(cos(X18), cos(0)), cos(X4))))), div(X18, sub(div(X14, -2), X13)))	None	0.9233989291619993	0.5675	1	1000.0	49986	26494	20.0	1000.0	13347	23506	908	1600	1	0.32965635603500704	108.0	0.9233989291619993	0.9233989291619993	0.852665582377527	1
[4, 13, 14, 16, 18]	sub(mul(X4, add(sin(div(-2, X16)), mul(mul(X4, add(sin(div(-2, X18)), mul(div(X18, sub(div(X14, -2), X13)), mul(mul(cos(X18), cos(div(X18, sub(div(X14, -2), X18)))), cos(0))))), mul(mul(cos(X18), X14), cos(X4))))), div(X18, sub(div(X14, -2), X13)))	None	0.8041045412915246	0.55875	1	1000.0	49986	26801	20.0	1000.0	12977	23199	894	1600	1	0.2894572367510266	94.0	0.8041045412915246	0.8041045412915246	0.6465841133256532	1
[4, 13, 14, 16, 18]	sub(mul(X4, add(sin(div(-2, X16)), mul(mul(X4, add(sin(div(-2, X18)), mul(div(X18, sub(div(X14, -2), X13)), mul(mul(cos(X18), cos(div(X18, sub(div(X14, -2), X18)))), cos(0))))), mul(mul(cos(X18), cos(0)), sin(div(sub(div(X14, sin(add(sin(div(-2, X16)), mul(div(X18, sub(div(X14, -2), X18)), mul(mul(cos(X18), cos(sin(div(-2, sub(div(X14, -2), X18))))), cos(X4)))))), X13), X16)))))), div(X18, sub(div(X14, -2), X13)))	None	0.8296812590206666	0.560625	1	1000.0	49986	26833	20.0	1000.0	13001	23167	897	1600	1	0.2981608979895634	97.0	0.8296812590206666	0.8296812590206666	0.6883709915701184	1
[4, 13, 14, 16, 18]	sub(mul(X4, add(sin(div(-2, X16)), mul(X18, mul(mul(cos(X18), cos(0)), cos(X4))))), div(X18, sub(div(X14, -2), X13)))	None	0.693190579479412	0.550625	2	1000.0	49986	27086	20.0	2000.0	12622	22914	881	1600	1	0.25121666403019915	81.0	0.693190579479412	0.693190579479412	0.48051317947900296	1
[4, 13, 14, 16, 18]	sub(mul(X4, add(sin(div(-2, X16)), mul(div(X18, sub(div(X18, -2), mul(cos(X18), cos(div(X18, sub(div(X14, -2), X18)))))), mul(mul(cos(X18), cos(X4)), cos(0))))), div(X18, sub(div(X14, -2), X13)))	None	0.8808125717494883	0.564375	1	1000.0	49986	27413	20.0	1000.0	12748	22587	903	1600	1	0.3154234859106644	103.0	0.8808125717494883	0.8808125717494883	0.7758307865519476	1
[4, 13, 14, 16, 18]	sub(mul(X4, add(sin(div(-2, X16)), mul(mul(X4, -2), mul(mul(cos(X18), cos(0)), cos(X4))))), div(X18, sub(div(X14, -2), X13)))	None	0.6590377957742388	0.548125	3	1000.0	49986	27944	20.0	3000.0	12092	22056	877	1600	1	0.23928905310129783	77.0	0.6590377957742388	0.6590377957742388	0.4343308162589673	1
[4, 13, 14, 16, 18]	sub(mul(X4, add(sin(div(-2, X16)), mul(mul(X4, add(sin(div(-2, X18)), X18)), mul(mul(cos(X18), cos(0)), cos(X4))))), div(X18, sub(div(X14, -2), X13)))	None	0.787049383287668	0.5575	2	1000.0	49986	28357	20.0	2000.0	12084	21643	892	1600	1	0.2836287635403028	92.0	0.787049383287668	0.787049383287668	0.6194467317334986	1
[4, 13, 14, 16, 18]	sub(mul(X4, add(sin(div(-2, X16)), mul(mul(X4, X18), mul(mul(cos(X18), cos(0)), cos(X4))))), div(X18, sub(div(X14, -2), X13)))	None	0.693190579479412	0.550625	3	1000.0	49986	28495	20.0	3000.0	11863	21505	881	1600	1	0.25121666403019915	81.0	0.693190579479412	0.693190579479412	0.48051317947900296	1
[4, 13, 14, 16, 18]	sub(mul(X4, add(sin(div(-2, X16)), mul(mul(X4, add(X18, mul(div(X18, sub(div(X14, -2), X13)), mul(mul(cos(X18), cos(div(X18, sub(div(X14, -2), sin(div(-2, sub(div(X14, -2), X18))))))), cos(0))))), mul(mul(cos(X18), cos(0)), cos(X4))))), div(X18, sub(div(X14, -2), X13)))	None	0.7273316812333595	0.553125	1	1000.0	49986	28548	20.0	1000.0	11885	21452	885	1600	1	0.26307059941813854	85.0	0.7273316812333595	0.7273316812333595	0.5290113745257452	1
