Epoch	Explore_Iteration	MacroPopSize	MicroPopSize	RMSE	Accuracy_Estimate	RuleCount	TreeCount	AveGenerality	ExpRules	Time(min)
1	100	1000	1000	0	0.5	0	1000	0.8686499999999996	0.0	0.11229483286539714
2	200	998	1000	0	0.5	0	998	0.8683499999999998	0.0	0.2245527982711792
3	300	998	1000	0	0.5	0	998	0.8670499999999997	0.0	0.33834386666615807
4	400	998	1000	0	0.5	0	998	0.8653499999999997	0.0	0.4522211790084839
5	500	998	1000	0	0.5	0	998	0.8646499999999994	0.0	0.5635263005892436
6	600	998	1000	0	0.49198717948717946	0	998	0.8642499999999997	0.0	0.674367634455363
7	700	998	1000	0	0.5184294871794871	0	998	0.8640999999999999	0.0	0.783324682712555
8	800	996	1000	0	0.5044283413848631	0	996	0.8637999999999999	0.0	0.8931822816530863
9	900	994	1000	0	0.4789881680946552	0	994	0.8633000000000001	0.0	1.0058114846547446
10	1000	994	1000	0	0.5028011204481793	0	994	0.8623499999999997	0.0	1.1199499487876892
11	1100	994	1000	0	0.44717887154861946	0	994	0.8602499999999994	0.0	1.2459358016649882
12	1200	995	1000	0	0.5405126085159156	0	995	0.8585999999999996	0.0	1.3716323971748352
13	1300	995	1000	0	0.45454545454545453	0	995	0.8574999999999995	0.0	1.4955826163291932
14	1400	994	1000	0	0.5503220611916264	0	994	0.8565999999999994	0.0	1.6225132505098978
15	1500	995	1000	0	0.41000000000000003	0	995	0.855999999999999	0.0	1.7675611654917398
16	1600	993	1000	0	0.48051948051948057	0	993	0.8553999999999987	0.0	1.9260474801063538
17	1700	993	1000	0	0.5229202037351444	0	993	0.8539499999999987	0.8167170191339376	2.0475349982579547
18	1800	993	1000	0	0.5464743589743589	0	993	0.8529499999999984	0.8147029204431017	2.1668516318003337
19	1900	993	1000	0	0.6120032115616219	0	993	0.8513499999999989	0.8116817724068479	2.2860605994860332
20	2000	991	1000	0	0.533816425120773	0	991	0.8511499999999989	0.8143289606458123	2.3944788853327434
21	2100	989	1000	0	0.52	0	989	0.8496499999999989	0.8129423660262892	2.5187091628710427
22	2200	989	1000	0	0.5576923076923077	0	989	0.8488999999999989	0.8159757330637007	2.642728118101756
23	2300	989	1000	0	0.5344551282051282	0	989	0.848149999999999	0.80788675429727	2.75573601325353
24	2400	988	1000	0	0.5213365539452496	0	988	0.8472499999999991	0.8006072874493927	2.8675509969393413
25	2500	988	1000	0	0.5779273765809874	0	988	0.8459999999999992	0.7935222672064778	2.9800642132759094
26	2600	986	1000	0	0.5436174469787916	0	986	0.8437499999999994	0.7880324543610547	3.0957635164260866
27	2700	985	1000	0	0.4549819927971189	0	985	0.8430499999999992	0.7888324873096447	3.2078770836194357
28	2800	985	1000	0	0.5378255477470029	0	985	0.8416999999999991	0.7898477157360406	3.337028463681539
29	2900	984	1000	0	0.5434343434343434	0	984	0.8398499999999993	0.782520325203252	3.4543260176976522
30	3000	984	1000	0	0.5422705314009661	0	984	0.8391999999999995	0.790650406504065	3.5631385326385496
