Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete	AccuracyComp	CoverDiff	IndFitness	Fitness	GlobalFitness	TotalFreq
[1, 3, 10, 11, 17]	mul(mul(sin(div(X17, -2)), sin(sub(-6, X10))), mul(sub(sub(3, 3), cos(4)), div(sub(X11, X3), mul(X1, 5))))	None	0.413617935787183	2009.8452982306555	1	1000.0	49977	0	20.0	1000.0	50000	50000	1000	1000	1	0.413617935787183	1	0.0	0.413617935787183	0.0	1
[]	cos(-2)	None	0.5039754109626242	1162.4357625292396	2	1000.0	49977	200	20.0	2000.0	49799	49800	999	1000	1	0.5039754109626242	1	0.0	0.5039754109626242	0.0	1
[]	cos(sub(1, 1))	None	0.5845451668738688	1980.6526779813566	2	1000.0	49977	2921	20.0	2000.0	47078	47079	999	1000	1	0.5845451668738688	1	0.0	0.5845451668738688	0.0	1
[]	cos(sub(1, add(cos(-2), 1)))	None	0.6319151360654996	1812.8571192882914	3	1000.0	49977	4343	20.0	3000.0	45656	45657	999	1000	1	0.6319151360654996	1	0.0	0.6319151360654996	0.0	1
[]	cos(sub(1, add(cos(-2), add(1, 1))))	None	0.6461110837357	1674.5933851485574	2	1000.0	49977	4582	20.0	2000.0	45417	45418	999	1000	1	0.6461110837357	1	0.0	0.6461110837357	0.0	1
[]	cos(sub(1, add(cos(-2), -2)))	None	0.6969049472805768	1918.9455487006735	2	1000.0	49977	9145	20.0	2000.0	40854	40855	999	1000	1	0.6969049472805768	1	0.0	0.6969049472805768	0.0	1
[]	cos(sub(1, add(cos(-2), add(1, add(cos(-2), -2)))))	None	0.7057121042926126	1899.640227189602	2	1000.0	49977	9924	20.0	2000.0	40075	40076	999	1000	1	0.7057121042926126	1	0.0	0.7057121042926126	0.0	1
[]	cos(sub(1, add(cos(-2), add(1, add(cos(-2), 1)))))	None	0.7085323756558345	1953.010976033539	6	1000.0	49977	10541	20.0	6000.0	39458	39459	999	1000	1	0.7085323756558345	1	0.0	0.7085323756558345	0.0	1
[]	cos(sub(1, add(cos(-2), add(1, add(cos(-2), add(cos(-2), 1))))))	None	0.7212797727337784	1914.930330004627	3	1000.0	49977	11824	20.0	3000.0	38175	38176	999	1000	1	0.7212797727337784	1	0.0	0.7212797727337784	0.0	1
[]	cos(sub(1, add(cos(-2), add(1, add(cos(-2), add(cos(-2), add(1, sub(1, 1))))))))	None	0.728859660118263	1920.5575569623873	4	1000.0	49977	12878	20.0	4000.0	37121	37122	999	1000	1	0.728859660118263	1	0.0	0.728859660118263	0.0	1
[19]	sin(add(1, add(1, add(cos(-2), add(1, sub(1, sub(1, add(cos(-2), X19))))))))	None	0.7745677139386495	1239.8396535288523	1	1000.0	49977	13637	20.0	1000.0	36362	36363	999	1000	1	0.7745677139386495	1	0.0	0.7745677139386495	0.0	1
[19]	sin(add(1, add(cos(-2), add(cos(-2), add(1, sub(1, sub(1, add(cos(sub(1, sub(1, add(cos(-2), X19)))), X19))))))))	None	0.8508830191479936	463.9115874554479	1	1000.0	49977	14105	20.0	1000.0	35894	35895	999	1000	1	0.8508830191479936	1	0.0	0.8508830191479936	0.0	1
[]	cos(sub(1, add(cos(-2), add(1, add(cos(-2), add(cos(-2), add(1, cos(-2))))))))	None	0.7558582701925494	1601.4437024835504	2	1000.0	49977	14350	20.0	2000.0	35649	35650	999	1000	1	0.7558582701925494	1	0.0	0.7558582701925494	0.0	1
[]	cos(sub(1, add(cos(-2), add(1, add(cos(-2), add(cos(-2), add(1, 1)))))))	None	0.7635992250677528	1515.0127473793789	3	1000.0	49977	14807	20.0	3000.0	35192	35193	999	1000	1	0.7635992250677528	1	0.0	0.7635992250677528	0.0	1
[19]	sin(add(1, add(cos(-2), add(cos(-2), add(1, sub(1, sub(1, add(cos(-2), add(1, add(cos(-2), add(cos(-2), add(1, sub(1, sub(1, add(cos(-2), X19)))))))))))))))	None	0.8578668538944787	438.3577442331391	1	1000.0	49977	14969	20.0	1000.0	35030	35031	999	1000	1	0.8578668538944787	1	0.0	0.8578668538944787	0.0	1
[19]	cos(sub(1, add(cos(-2), add(1, add(cos(-2), add(cos(-2), add(1, sub(1, sub(1, sub(1, sub(1, sub(1, X19))))))))))))	None	0.9319573591838788	85.55497605683178	1	1000.0	49977	15050	20.0	1000.0	34949	34950	999	1000	1	0.9319573591838788	1	0.0	0.9319573591838788	0.0	1
[19]	sin(add(1, add(cos(-2), add(cos(cos(-2)), add(1, add(cos(-2), add(cos(-2), add(cos(-2), add(1, sub(1, add(cos(-2), X19)))))))))))	None	0.7990389976333713	1121.5557199266686	1	1000.0	49977	16731	20.0	1000.0	33268	33269	999	1000	1	0.7990389976333713	1	0.0	0.7990389976333713	0.0	1
