Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete	AccuracyComp	CoverDiff	IndFitness	Fitness	GlobalFitness	TotalFreq
[]	div(sin(0), sin(2))	None	0.008635054898094198	13180652.49848313	1	1000.0	24987	0	20.0	46407.63935837896	25000	25000	1000	1000	1	0.008635054898094198	1	0.0	0.008635054898094198	0.0	1
[12]	cos(div(X12, 4))	None	0.008635358467177362	13179717.732679997	1	1000.0	24987	0	20.0	46406.00793513401	25000	25000	1000	1000	1	0.008635358467177362	1	0.0	0.008635358467177362	0.0	1
[16, 0, 1]	sub(cos(div(add(2, X16), mul(0, X0))), div(sin(cos(X0)), sin(sub(0, X1))))	None	0.008577948132484272	13358273.07645904	1	1000.0	24987	0	20.0	46716.59321802201	25000	25000	1000	1000	1	0.008577948132484272	1	0.0	0.008577948132484272	0.0	1
[9, 11, 4, 5]	sin(sin(sub(sub(X4, X5), div(X11, X9))))	None	0.008635360612108709	13179711.128246931	1	1000.0	24987	0	20.0	46405.99640837727	25000	25000	1000	1000	1	0.008635360612108709	1	0.0	0.008635360612108709	0.0	1
[10, 2, 3]	div(cos(add(X3, -2)), div(add(X2, X10), mul(X2, 0)))	None	0.008634783962024497	13181486.862508819	1	1000.0	24987	0	20.0	46409.0955040645	25000	25000	1000	1000	1	0.008634783962024497	1	0.0	0.008634783962024497	0.0	1
[]	cos(cos(div(-1, -1)))	None	0.00863677195506869	13175366.548464784	1	1000.0	24987	0	20.0	46398.41316122514	25000	25000	1000	1000	1	0.00863677195506869	1	0.0	0.00863677195506869	0.0	1
[1, 5, 9, 11, 17, 18]	sin(mul(add(sin(X1), div(X5, X17)), mul(div(X9, X11), cos(X18))))	None	0.008635052221832792	13180660.739806935	1	1000.0	24987	0	20.0	46407.653741496855	25000	25000	1000	1000	1	0.008635052221832792	1	0.0	0.008635052221832792	0.0	1
[16, 11, 14]	sub(sub(X16, 3), add(X11, X14))	None	0.006436939681043371	23824949.788644593	1	1000.0	24987	0	20.0	62255.12951918855	25000	25000	1000	1000	1	0.006436939681043371	1	0.0	0.006436939681043371	0.0	1
[1, 12]	mul(mul(add(X1, -4), div(-4, X12)), mul(div(-4, X1), cos(-5)))	None	0.008634616186543773	13182003.57674868	1	1000.0	24987	0	20.0	46409.99725906321	25000	25000	1000	1000	1	0.008634616186543773	1	0.0	0.008634616186543773	0.0	1
[19]	sub(sub(X19, 2), sin(-5))	None	0.016998582097222065	3344128.0170292365	1	1000.0	24987	0	20.0	23574.467050169296	25000	25000	1000	1000	1	0.016998582097222065	1	0.0	0.016998582097222065	0.0	1
[]	sin(sin(-1))	None	0.008633174836179478	13186443.886474062	1	1000.0	24987	0	20.0	46417.745632949474	25000	25000	1000	1000	1	0.008633174836179478	1	0.0	0.008633174836179478	0.0	1
[3]	sin(sub(sin(X3), cos(3)))	None	0.008635152848063907	13180350.875007566	1	1000.0	24987	0	20.0	46407.11294883538	25000	25000	1000	1000	1	0.008635152848063907	1	0.0	0.008635152848063907	0.0	1
[7]	sin(mul(add(5, X7), cos(-3)))	None	0.008636498189029843	13176209.123767916	1	1000.0	24987	0	20.0	46399.883932074845	25000	25000	1000	1000	1	0.008636498189029843	1	0.0	0.008636498189029843	0.0	1
[5, 6]	mul(sub(X6, X6), div(X5, -4))	None	0.008635054898094198	13180652.49848313	1	1000.0	24987	0	20.0	46407.63935837896	25000	25000	1000	1000	1	0.008635054898094198	1	0.0	0.008635054898094198	0.0	1
[19, 5, 6]	sin(sub(div(cos(4), sub(-6, X5)), add(mul(-2, X6), div(X19, -4))))	None	0.008633941434865768	13184081.979282042	1	1000.0	24987	0	20.0	46413.62424955915	25000	25000	1000	1000	1	0.008633941434865768	1	0.0	0.008633941434865768	0.0	1
[2, 18, 19]	cos(div(div(cos(-2), div(X18, -5)), sub(X19, cos(X2))))	None	0.008637033800687324	13174560.73606152	1	1000.0	24987	0	20.0	46397.0065184496	25000	25000	1000	1000	1	0.008637033800687324	1	0.0	0.008637033800687324	0.0	1
[]	sin(sin(cos(1)))	None	0.008636098333446123	13177439.911834287	1	1000.0	24987	0	20.0	46402.03226943251	25000	25000	1000	1000	1	0.008636098333446123	1	0.0	0.008636098333446123	0.0	1
[9, 13, 15]	div(sub(X15, X9), sub(X13, 5))	None	0.007586047000159778	17114123.638569776	1	1000.0	24987	0	20.0	52824.94473631907	25000	25000	1000	1000	1	0.007586047000159778	1	0.0	0.007586047000159778	0.0	1
[0, 19, 3]	add(sin(sin(mul(2, X0))), div(X3, X19))	None	0.00860743550945521	13266115.061030153	1	1000.0	24987	0	20.0	46556.55138053109	25000	25000	1000	1000	1	0.00860743550945521	1	0.0	0.00860743550945521	0.0	1
[14, 7]	add(add(1, -1), div(X7, X14))	None	0.0077597208166713585	16350894.382417576	1	1000.0	24987	0	20.0	51642.645788184316	25000	25000	1000	1000	1	0.0077597208166713585	1	0.0	0.0077597208166713585	0.0	1
[19]	sub(sub(X19, 2), sin(1))	None	0.018618517829518254	3334008.8934060545	1	1000.0	24987	200	20.0	21523.330547570666	24799	24800	999	1000	1	0.018618517829518254	1	0.0	0.018618517829518254	0.0	1
[19]	sub(sub(X19, 2), sub(1, -3))	None	0.018635684786163443	3397080.9870882686	1	1000.0	24987	225	20.0	21503.503528246718	24774	24775	999	1000	1	0.018635684786163443	1	0.0	0.018635684786163443	0.0	1
[19, 11, 7]	add(add(div(sin(-4), mul(X7, X11)), X19), X19)	None	0.1927756231150429	24986.140056609795	2	1000.0	24987	425	20.0	2000.0	24574	24575	999	1000	1	0.1927756231150429	1	0.0	0.1927756231150429	0.0	1
[0, 9, 19, 4]	add(add(div(sin(-4), mul(sub(-6, div(X4, X9)), div(sub(-5, -3), X0))), X19), X19)	None	0.0831319446325614	176378.56556908536	2	1000.0	24987	450	20.0	2000.0	24549	24550	999	1000	1	0.0831319446325614	1	0.0	0.0831319446325614	0.0	1
[0, 19]	add(add(div(sin(-4), mul(sub(-6, 2), div(sub(-5, -3), X0))), X19), X19)	None	0.17754405331433445	32188.763060880774	1	1000.0	24987	500	20.0	1000.0	24499	24500	999	1000	1	0.17754405331433445	1	0.0	0.17754405331433445	0.0	1
[0, 4, 7, 9, 19]	add(add(div(sin(-4), mul(sub(X7, div(X4, X9)), div(sub(-5, -3), X0))), X19), X19)	None	0.13330031590089222	64425.80982543611	1	1000.0	24987	524	20.0	1000.0	24475	24476	999	1000	1	0.13330031590089222	1	0.0	0.13330031590089222	0.0	1
[19]	add(X19, X19)	None	0.19933500498526122	24975.0	10	1000.0	24987	548	20.0	201034.69211551143	24451	24452	999	1000	1	0.19933500498526122	1	0.0	0.19933500498526122	0.0	1
[0, 19]	add(add(div(sin(-4), mul(sub(-6, 2), div(sub(-5, X19), X0))), X19), X19)	None	0.19217543268518578	27777.356963112372	1	1000.0	24987	572	20.0	1000.0	24427	24428	999	1000	1	0.19217543268518578	1	0.0	0.19217543268518578	0.0	1
[11, 19]	add(add(div(sin(-4), mul(X19, X11)), X19), X19)	None	0.20178497818561497	24974.397273970702	3	1000.0	24987	596	20.0	3000.0	24403	24404	999	1000	1	0.20178497818561497	1	0.0	0.20178497818561497	0.0	1
[0, 19, 11, 7]	add(add(div(X0, mul(X7, X11)), X19), X19)	None	0.18219534250782105	32639.209512068886	1	1000.0	24987	620	20.0	1000.0	24379	24380	999	1000	1	0.18219534250782105	1	0.0	0.18219534250782105	0.0	1
[9, 19, 4, 7]	add(add(div(sin(-4), mul(sub(X7, div(X4, X9)), div(sub(-5, -3), sin(-4)))), X19), X19)	None	0.20296534792693607	24981.909226873413	1	1000.0	24987	620	20.0	1000.0	24379	24380	999	1000	1	0.20296534792693607	1	0.0	0.20296534792693607	0.0	1
[19, 11]	add(add(div(sin(-4), add(div(sin(-4), mul(-6, X11)), X19)), X19), X19)	None	0.2041262031637589	24991.52228506476	1	1000.0	24987	644	20.0	1000.0	24355	24356	999	1000	1	0.2041262031637589	1	0.0	0.2041262031637589	0.0	1
[19]	add(add(2, X19), X19)	None	0.3026182221785914	8991.0	4	1000.0	24987	693	20.0	4000.0	24306	24307	999	1000	1	0.3026182221785914	1	0.0	0.3026182221785914	0.0	1
[0, 19, 11, 7]	add(add(div(sin(-4), mul(sub(-6, div(sin(-4), mul(X7, X11))), div(sub(-5, -3), X0))), X19), X19)	None	0.17416761439128742	38063.25913678571	1	1000.0	24987	693	20.0	1000.0	24306	24307	999	1000	1	0.17416761439128742	1	0.0	0.17416761439128742	0.0	1
[19, 7]	add(add(div(sin(-4), mul(X7, -4)), X19), X19)	None	0.20769104003710007	24987.563306676653	1	1000.0	24987	717	20.0	1000.0	24282	24283	999	1000	1	0.20769104003710007	1	0.0	0.20769104003710007	0.0	1
[19, 11]	add(add(div(sin(X11), mul(-6, X11)), X19), X19)	None	0.2076633133581581	24995.98567057636	1	1000.0	24987	717	20.0	1000.0	24282	24283	999	1000	1	0.2076633133581581	1	0.0	0.2076633133581581	0.0	1
[19, 11, 7]	add(add(div(sin(-4), mul(X7, X11)), X11), X19)	None	0.015879253101721703	6687062.835844052	1	1000.0	24987	741	20.0	25236.231892236166	24258	24259	999	1000	1	0.015879253101721703	1	0.0	0.015879253101721703	0.0	1
[19]	add(add(div(sin(-4), mul(-6, X19)), X19), X19)	None	0.20886160051482705	24979.658482248295	1	1000.0	24987	741	20.0	1000.0	24258	24259	999	1000	1	0.20886160051482705	1	0.0	0.20886160051482705	0.0	1
[19, 0, 11]	add(add(div(sin(-4), mul(-6, X11)), add(div(sin(-4), mul(sub(-6, 2), div(sub(-5, X19), X0))), X19)), X19)	None	0.2013615562159455	27764.63800043775	1	1000.0	24987	765	20.0	1000.0	24234	24235	999	1000	1	0.2013615562159455	1	0.0	0.2013615562159455	0.0	1
[19]	add(add(div(sin(-4), X19), X19), X19)	None	0.2111270895576265	24990.744527652132	1	1000.0	24987	790	20.0	1000.0	24209	24210	999	1000	1	0.2111270895576265	1	0.0	0.2111270895576265	0.0	1
[19, 11, 7]	add(add(div(sin(-4), mul(X7, mul(-6, X11))), X19), X19)	None	0.2157005621400905	24974.29351508662	2	1000.0	24987	889	20.0	2000.0	24110	24111	999	1000	1	0.2157005621400905	1	0.0	0.2157005621400905	0.0	1
[19, 11]	add(add(div(sin(-4), X11), X19), X19)	None	0.21320004384807933	25726.815540432297	2	1000.0	24987	889	20.0	2000.0	24110	24111	999	1000	1	0.21320004384807933	1	0.0	0.21320004384807933	0.0	1
[19, 7]	add(add(div(sin(-4), mul(X7, 2)), X19), X19)	None	0.21765349401909148	25039.21911706284	2	1000.0	24987	938	20.0	2000.0	24061	24062	999	1000	1	0.21765349401909148	1	0.0	0.21765349401909148	0.0	1
[19]	add(add(div(sin(-4), add(2, X19)), X19), X19)	None	0.21721633776460617	25479.88913428152	1	1000.0	24987	962	20.0	1000.0	24037	24038	999	1000	1	0.21721633776460617	1	0.0	0.21721633776460617	0.0	1
[0, 19]	add(mul(sub(-6, 2), div(sub(-5, -3), X0)), X19)	None	0.023624251146312867	3351327.4907319318	1	1000.0	24987	962	20.0	16962.7604730702	24037	24038	999	1000	1	0.023624251146312867	1	0.0	0.023624251146312867	0.0	1
[0, 19, 11, 7]	add(add(div(sin(-4), mul(X7, X11)), X0), X19)	None	0.017360680806336442	6602870.2501516	1	1000.0	24987	1061	20.0	23082.764899651673	23938	23939	999	1000	1	0.017360680806336442	1	0.0	0.017360680806336442	0.0	1
[19]	add(add(div(sin(-4), mul(sub(-6, 2), div(sub(-5, -3), X19))), X19), X19)	None	0.20069456552550763	32691.308044758673	1	1000.0	24987	1061	20.0	1000.0	23938	23939	999	1000	1	0.20069456552550763	1	0.0	0.20069456552550763	0.0	1
[19]	add(-4, X19)	None	0.024298593359086778	3360232.3657412035	1	1000.0	24987	1084	20.0	16492.004604073103	23915	23916	999	1000	1	0.024298593359086778	1	0.0	0.024298593359086778	0.0	1
[11, 19, 7]	add(add(div(X19, mul(X7, X11)), X19), X19)	None	0.18660841914151283	40031.45853724996	1	1000.0	24987	1107	20.0	1000.0	23892	23893	999	1000	1	0.18660841914151283	1	0.0	0.18660841914151283	0.0	1
[19, 7]	add(add(div(sin(-4), mul(X7, X19)), X19), X19)	None	0.22671596644840755	25070.393353666437	2	1000.0	24987	1155	20.0	2000.0	23844	23845	999	1000	1	0.22671596644840755	1	0.0	0.22671596644840755	0.0	1
[11, 19]	add(add(div(sin(-4), mul(add(2, X19), X11)), X19), X19)	None	0.19471392847348892	37680.86241123577	1	1000.0	24987	1203	20.0	1000.0	23796	23797	999	1000	1	0.19471392847348892	1	0.0	0.19471392847348892	0.0	1
[19, 7]	add(X7, X19)	None	0.01783162805647863	6683506.782312385	1	1000.0	24987	1203	20.0	22473.131016489784	23796	23797	999	1000	1	0.01783162805647863	1	0.0	0.01783162805647863	0.0	1
[19, 7]	add(add(X7, X19), X19)	None	0.025606186052697988	3223327.272944708	1	1000.0	24987	1226	20.0	15649.832143133095	23773	23774	999	1000	1	0.025606186052697988	1	0.0	0.025606186052697988	0.0	1
[19, 11]	add(add(div(sin(-4), mul(2, X11)), X19), X19)	None	0.2291150503536876	25199.797829515624	1	1000.0	24987	1226	20.0	1000.0	23773	23774	999	1000	1	0.2291150503536876	1	0.0	0.2291150503536876	0.0	1
[19]	add(2, X19)	None	0.025885941998786185	3289583.269554522	1	1000.0	24987	1323	20.0	15480.700434596894	23676	23677	999	1000	1	0.025885941998786185	1	0.0	0.025885941998786185	0.0	1
[19, 11, 7]	add(add(2, div(sin(-4), mul(X7, X11))), X19)	None	0.02612119291160369	3294368.3969889963	1	1000.0	24987	1370	20.0	15341.279202166294	23629	23630	999	1000	1	0.02612119291160369	1	0.0	0.02612119291160369	0.0	1
[19, 11]	add(add(div(sin(-4), mul(-6, X11)), X19), 2)	None	0.0269187301601904	3290370.5857443227	1	1000.0	24987	1518	20.0	14886.753987496595	23481	23482	999	1000	1	0.0269187301601904	1	0.0	0.0269187301601904	0.0	1
[19]	add(X19, 2)	None	0.027049023782009615	3288927.279698482	2	1000.0	24987	1542	20.0	133335.40799922653	23457	23458	999	1000	1	0.027049023782009615	1	0.0	0.027049023782009615	0.0	1
[19]	add(X19, add(2, X19))	None	0.3493062429815437	8991.0	15	1000.0	24987	1591	20.0	258125.40531558686	23408	23409	999	1000	1	0.3493062429815437	1	0.0	0.3493062429815437	0.0	1
[19, 4, 7]	add(add(div(sin(-4), mul(sub(X7, div(X4, X19)), div(sub(-5, -3), sin(-4)))), X19), X19)	None	0.2431501861096001	25336.224436829638	1	1000.0	24987	1615	20.0	1000.0	23384	23385	999	1000	1	0.2431501861096001	1	0.0	0.2431501861096001	0.0	1
[19]	add(add(div(sin(-4), mul(2, div(sub(-5, -3), sin(-4)))), X19), X19)	None	0.2409215236280543	26425.925325923192	1	1000.0	24987	1662	20.0	1000.0	23337	23338	999	1000	1	0.2409215236280543	1	0.0	0.2409215236280543	0.0	1
[19]	add(add(div(sin(-4), 2), X19), X19)	None	0.2625988078395791	21337.815852658747	2	1000.0	24987	1706	20.0	2000.0	23293	23294	999	1000	1	0.2625988078395791	1	0.0	0.2625988078395791	0.0	1
[19, 7]	add(add(div(sin(-4), mul(X7, -4)), X19), sin(-4))	None	0.028053941867407662	3304477.1373636085	1	1000.0	24987	1753	20.0	14284.356738334867	23246	23247	999	1000	1	0.028053941867407662	1	0.0	0.028053941867407662	0.0	1
[19]	add(add(div(X19, mul(-6, X19)), X19), X19)	None	0.24316926353705	26667.75000000055	1	1000.0	24987	1753	20.0	1000.0	23246	23247	999	1000	1	0.24316926353705	1	0.0	0.24316926353705	0.0	1
[19]	add(add(add(div(sin(-4), mul(-6, X19)), X19), X19), X19)	None	0.02809954239264641	3319770.5344654177	1	1000.0	24987	1775	20.0	14261.175785390375	23224	23225	999	1000	1	0.02809954239264641	1	0.0	0.02809954239264641	0.0	1
[19]	add(add(sin(-4), X19), X19)	None	0.28375384331680154	17986.720338761326	1	1000.0	24987	1823	20.0	1000.0	23176	23177	999	1000	1	0.28375384331680154	1	0.0	0.28375384331680154	0.0	1
[19]	add(add(div(2, X19), X19), X19)	None	0.2508396624307651	25180.712597405203	1	1000.0	24987	1823	20.0	1000.0	23176	23177	999	1000	1	0.2508396624307651	1	0.0	0.2508396624307651	0.0	1
[19]	add(add(-4, X19), X19)	None	0.15789920982761751	80919.0	2	1000.0	24987	1845	20.0	2000.0	23154	23155	999	1000	1	0.15789920982761751	1	0.0	0.15789920982761751	0.0	1
[19, 11]	add(add(div(sin(-4), mul(sin(-4), mul(-6, X11))), X19), X19)	None	0.25471853558873314	24972.15207563959	1	1000.0	24987	1917	20.0	1000.0	23082	23083	999	1000	1	0.25471853558873314	1	0.0	0.25471853558873314	0.0	1
[19]	add(add(div(sin(-4), add(2, X19)), X19), add(2, X19))	None	0.36213356686892306	9487.666570395671	2	1000.0	24987	2058	20.0	2000.0	22941	22942	999	1000	1	0.36213356686892306	1	0.0	0.36213356686892306	0.0	1
[19, 7]	add(add(div(sin(X19), mul(X7, X19)), X19), X19)	None	0.2591833564929398	25375.15439941392	1	1000.0	24987	2106	20.0	1000.0	22893	22894	999	1000	1	0.2591833564929398	1	0.0	0.2591833564929398	0.0	1
[19]	add(add(2, -4), X19)	None	0.029674876964830805	3320917.978958034	1	1000.0	24987	2106	20.0	13504.100253742843	22893	22894	999	1000	1	0.029674876964830805	1	0.0	0.029674876964830805	0.0	1
[19]	add(X19, sin(-4))	None	0.030077171473980414	3303829.248536462	1	1000.0	24987	2177	20.0	13323.47737210697	22822	22823	999	1000	1	0.030077171473980414	1	0.0	0.030077171473980414	0.0	1
[19, 7]	add(add(div(add(2, X19), mul(X7, X19)), X19), X19)	None	0.2617233718260018	25279.614181808876	1	1000.0	24987	2177	20.0	1000.0	22822	22823	999	1000	1	0.2617233718260018	1	0.0	0.2617233718260018	0.0	1
[19]	add(X19, add(X19, X19))	None	0.030424671823394395	3323971.6596835773	1	1000.0	24987	2273	20.0	13171.30110315355	22726	22727	999	1000	1	0.030424671823394395	1	0.0	0.030424671823394395	0.0	1
[19, 11]	add(add(div(sin(sin(-4)), mul(2, X11)), X19), X19)	None	0.2664095069917621	25166.058603611422	1	1000.0	24987	2319	20.0	1000.0	22680	22681	999	1000	1	0.2664095069917621	1	0.0	0.2664095069917621	0.0	1
[19]	add(add(2, X19), add(2, X19))	None	0.6464533633722975	999.0	18	1000.0	24987	2340	20.0	200845.63210108454	22659	22660	999	1000	1	0.6464533633722975	1	0.0	0.6464533633722975	0.0	1
[11, 19]	add(X19, div(sin(-4), mul(2, X11)))	None	0.031122104861802658	3307778.8058126327	1	1000.0	24987	2413	20.0	12876.137887524232	22586	22587	999	1000	1	0.031122104861802658	1	0.0	0.031122104861802658	0.0	1
[19]	add(X19, add(2, 2))	None	0.03142285046361574	3286456.1555170137	5	1000.0	24987	2459	20.0	318822.5349054219	22540	22541	999	1000	1	0.03142285046361574	1	0.0	0.03142285046361574	0.0	1
[11, 19, 7]	add(add(div(sin(-4), mul(mul(X7, X19), X11)), X19), X19)	None	0.273230858974134	24975.15359848222	1	1000.0	24987	2530	20.0	1000.0	22469	22470	999	1000	1	0.273230858974134	1	0.0	0.273230858974134	0.0	1
[19]	add(add(2, X19), -4)	None	0.03173983935151176	3329775.9619861273	1	1000.0	24987	2578	20.0	12625.536919470025	22421	22422	999	1000	1	0.03173983935151176	1	0.0	0.03173983935151176	0.0	1
[19]	add(add(div(sin(X19), 2), X19), X19)	None	0.2735376351579988	25236.69044027913	1	1000.0	24987	2578	20.0	1000.0	22421	22422	999	1000	1	0.2735376351579988	1	0.0	0.2735376351579988	0.0	1
[19]	add(add(2, 2), X19)	None	0.032012704425237085	3289695.829671022	1	1000.0	24987	2598	20.0	12517.92126736545	22401	22402	999	1000	1	0.032012704425237085	1	0.0	0.032012704425237085	0.0	1
[19]	add(X19, add(add(2, X19), X19))	None	0.032132802280275	3306075.0448733247	1	1000.0	24987	2644	20.0	12471.134949738027	22355	22356	999	1000	1	0.032132802280275	1	0.0	0.032132802280275	0.0	1
[19, 4, 7]	add(add(div(sin(-4), mul(sub(X7, div(X4, X19)), div(add(2, X19), sin(-4)))), X19), X19)	None	0.2782503300883201	24995.43098722397	1	1000.0	24987	2715	20.0	1000.0	22284	22285	999	1000	1	0.2782503300883201	1	0.0	0.2782503300883201	0.0	1
[19]	add(add(2, X19), add(2, 2))	None	0.03282450511931543	3286094.725180406	1	1000.0	24987	2785	20.0	12208.333746203232	22214	22215	999	1000	1	0.03282450511931543	1	0.0	0.03282450511931543	0.0	1
[19]	add(X19, add(2, add(2, X19)))	None	0.6612909227830527	999.0	16	1000.0	24987	2808	20.0	16000.0	22191	22192	999	1000	1	0.6612909227830527	1	0.0	0.6612909227830527	0.0	1
[19]	add(X19, add(2, div(sin(-4), add(2, X19))))	None	0.03337311999081859	3296143.7571926783	1	1000.0	24987	2929	20.0	12007.643087035507	22070	22071	999	1000	1	0.03337311999081859	1	0.0	0.03337311999081859	0.0	1
[19]	add(add(X19, X19), add(2, X19))	None	0.03332470542846863	3306059.2249629716	1	1000.0	24987	2929	20.0	12025.087945960402	22070	22071	999	1000	1	0.03332470542846863	1	0.0	0.03332470542846863	0.0	1
