Epoch	Explore_Iteration	MacroPopSize	MicroPopSize	RMSE	Accuracy_Estimate	RuleCount	TreeCount	AveGenerality	ExpRules	Time(min)
1	100	1000	1000	76642.60597303319	1.3047402810768674e-05	0	1000	0.8699999999999997	0.0	1.128722067674001
2	200	1000	1000	12247.943871965568	8.163969158914364e-05	0	1000	0.8698499999999996	0.0	2.1570887168248496
3	300	1000	1000	7237.507435862102	0.00013815002731718554	0	1000	0.8694499999999994	0.0	3.141700247923533
4	400	999	1000	3204.7172820846367	0.0003119426674300214	0	999	0.8690499999999994	0.0	4.093259584903717
5	500	999	1000	3714.246383510343	0.00026916115292874656	0	999	0.8684999999999996	0.0	5.067761766910553
6	600	999	1000	74443.4288294552	1.343283863848161e-05	0	999	0.8686499999999994	0.0	6.072791771094004
7	700	997	1000	3433.0489743648363	0.00029120143814633876	0	997	0.8687999999999995	0.0	7.012520118554433
8	800	997	1000	3408.3220214368353	0.0002933134487479587	0	997	0.8691999999999994	0.0	7.962104149659475
9	900	997	1000	3584.99506963841	0.0002788626254583317	0	997	0.8695499999999993	0.0	8.905811134974162
10	1000	997	1000	3675.7497816571354	0.00027197934572237693	0	997	0.8691999999999992	0.0	9.864987349510193
11	1100	998	1000	3499.4040020227108	0.00028568130976371563	0	998	0.8686999999999994	0.9338677354709419	9.997941168149312
12	1200	998	1000	3210.1473503661027	0.0003114151706199312	0	998	0.8686499999999994	0.93687374749499	10.12317731777827
13	1300	998	1000	3244.30042295531	0.00030813788237495657	0	998	0.8677499999999994	0.9398797595190381	10.246288549900054
14	1400	998	1000	3159.3856772498207	0.0003164170775733308	0	998	0.8675999999999994	0.9398797595190381	10.367792848745982
15	1500	998	1000	3802.7960806345513	0.00026289527061954893	0	998	0.8670999999999993	0.9398797595190381	10.491653784116108
16	1600	998	1000	3497.4945187495905	0.000285837235028001	0	998	0.8670499999999994	0.9428857715430862	10.612179398536682
17	1700	998	1000	3233.780693986302	0.00030913996793015193	0	998	0.8669999999999993	0.9408817635270541	10.733406547705332
18	1800	996	1000	3395.1817133633854	0.0002944483200251546	0	996	0.8669499999999993	0.9397590361445783	10.858239849408468
19	1900	996	1000	3420.291063437707	0.00029228732120651604	0	996	0.8668499999999992	0.9407630522088354	10.98108678261439
20	2000	996	1000	3629.1410685007263	0.00027547138833726014	0	996	0.8664499999999992	0.9387550200803213	11.106043235460918
21	2100	996	1000	3506.121714543354	0.0002851341018058181	0	996	0.8658999999999992	0.9347389558232931	11.234687236944835
22	2200	996	1000	3181.3146985485814	0.00031423667824432606	0	996	0.8656499999999991	0.9317269076305221	11.36449375152588
23	2300	996	1000	3263.594835249255	0.00030631672549455863	0	996	0.8652499999999992	0.9347389558232931	11.492286316553752
24	2400	996	1000	3127.3372569861954	0.00031965862944182327	0	996	0.865049999999999	0.929718875502008	11.626893452803294
25	2500	996	1000	3800.1209885511635	0.00026308028684484476	0	996	0.8643999999999988	0.9257028112449799	11.766546070575714
26	2600	996	1000	3499.0647693806163	0.00028570899851575133	0	996	0.8639999999999988	0.9226907630522089	11.90562674999237
27	2700	996	1000	3232.217413707559	0.000309289438984337	0	996	0.8640999999999986	0.9267068273092369	12.044711184501647
28	2800	996	1000	3398.82029215812	0.000294133193541599	0	996	0.8645999999999987	0.9267068273092369	12.215078401565552
29	2900	996	1000	3415.181074672968	0.0002927245301526443	0	996	0.8643499999999986	0.9327309236947792	12.348206933339437
30	3000	996	1000	3609.413727884218	0.0002769765670556604	0	996	0.8642999999999988	0.9367469879518072	12.479255867004394
31	3100	996	1000	3498.4502260133786	0.00028575917227410136	0	996	0.8636999999999988	0.9387550200803213	12.60823588371277
32	3200	996	1000	3172.6946613508194	0.00031509017303333464	0	996	0.8635499999999989	0.9397590361445783	12.734111185868581
33	3300	994	1000	3262.2901652196824	0.0003064391915429564	0	994	0.8634999999999988	0.9396378269617707	12.861992514133453
34	3400	995	1000	3117.286287421016	0.00032068896433080614	0	995	0.8629499999999989	0.9407035175879397	12.987917550404866
35	3500	995	1000	3795.3029571240704	0.0002634141719705006	0	995	0.8627999999999988	0.935678391959799	13.119468100865681
36	3600	994	1000	3488.8640304066957	0.00028654411498188476	0	994	0.8619999999999987	0.9366197183098591	13.249882086118062
37	3700	994	1000	3227.989283393965	0.00030969443136364576	0	994	0.8620999999999984	0.9346076458752515	13.379029568036398
38	3800	994	1000	3381.3457316589192	0.00029565280409981503	0	994	0.8623999999999986	0.9366197183098591	13.508745300769807
39	3900	994	1000	3412.718915300905	0.0002929356589723364	0	994	0.8621999999999985	0.9305835010060363	13.640166354179382
40	4000	995	1000	3616.3025266657637	0.00027644909228030385	0	995	0.8617999999999987	0.9266331658291457	13.777737553914388
41	4100	995	1000	3501.1176615776853	0.00028554151991269915	0	995	0.8613999999999985	0.9296482412060302	13.915589718023936
42	4200	995	1000	3178.726713961933	0.00031449243597227324	0	995	0.8615999999999985	0.928643216080402	14.050691266854605
43	4300	995	1000	3263.182885505798	0.0003063553835909063	0	995	0.8618999999999987	0.9276381909547738	14.185774834950765
