Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete	AccuracyComp	CoverDiff	IndFitness	Fitness	GlobalFitness	TotalFreq
[8, 9, 4]	div(sub(sub(2, X4), mul(X8, X9)), add(cos(-1), X8))	None	0.00029766721561371085	11279228655.896267	1	1000.0	24999	0	20.0	1000.0	25000	25000	1000	1000	1	0.00029766721561371085	1	0.0	0.00029766721561371085	0.0	1
[2, 10, 6, 7]	add(sub(div(div(X7, X2), X10), sin(sub(4, X6))), add(X6, 0))	None	0.00029748564848529986	11293005268.608519	1	1000.0	24999	0	20.0	1000.0	25000	25000	1000	1000	1	0.00029748564848529986	1	0.0	0.00029748564848529986	0.0	1
[16, 13]	add(cos(div(X16, 5)), div(sin(-4), X13))	None	0.00029748522791208233	11293037209.369366	1	1000.0	24999	0	20.0	1000.0	25000	25000	1000	1000	1	0.00029748522791208233	1	0.0	0.00029748522791208233	0.0	1
[0, 18, 6]	div(mul(mul(X0, 1), sin(X18)), cos(sin(X6)))	None	0.0002974677621143141	11294363782.64687	1	1000.0	24999	0	20.0	1000.0	25000	25000	1000	1000	1	0.0002974677621143141	1	0.0	0.0002974677621143141	0.0	1
[0, 15]	sin(add(X0, X15))	None	0.00029748453926120143	11293089509.789867	1	1000.0	24999	0	20.0	1000.0	25000	25000	1000	1000	1	0.00029748453926120143	1	0.0	0.00029748453926120143	0.0	1
[14]	cos(sin(X14))	None	0.0002974818705726819	11293292189.98485	1	1000.0	24999	0	20.0	1000.0	25000	25000	1000	1000	1	0.0002974818705726819	1	0.0	0.0002974818705726819	0.0	1
[5]	sub(cos(cos(-1)), mul(sub(-1, X5), cos(-2)))	None	0.0002975381148500356	11289021732.067825	1	1000.0	24999	0	20.0	1000.0	25000	25000	1000	1000	1	0.0002975381148500356	1	0.0	0.0002975381148500356	0.0	1
[10, 11]	cos(sub(div(0, X11), add(X10, -5)))	None	0.00029748242291983696	11293250240.157051	1	1000.0	24999	0	20.0	1000.0	25000	25000	1000	1000	1	0.00029748242291983696	1	0.0	0.00029748242291983696	0.0	1
[13, 3, 5]	mul(sin(mul(sub(X5, X13), div(X5, X5))), mul(X3, div(cos(-6), mul(5, -2))))	None	0.0002974894115532741	11292719485.507092	1	1000.0	24999	0	20.0	1000.0	25000	25000	1000	1000	1	0.0002974894115532741	1	0.0	0.0002974894115532741	0.0	1
[4, 11, 12, 17, 18]	div(mul(sin(mul(X4, X17)), X17), mul(div(add(X18, X12), -5), X11))	None	0.00029748104340814854	11293355012.162561	1	1000.0	24999	0	20.0	1000.0	25000	25000	1000	1000	1	0.00029748104340814854	1	0.0	0.00029748104340814854	0.0	1
