Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete	AccuracyComp	CoverDiff	IndFitness	Fitness	GlobalFitness	TotalFreq
[16]	cos(sin(X16))	None	0.00029382622188929835	11576136698.286373	1	1000.0	29992	0	20.0	1000.0	30000	30000	1000	1000	1	0.00029382622188929835	1	0.0	0.00029382622188929835	0.0	1
[19, 4, 15]	add(sub(add(sub(-5, X4), sin(X19)), 3), mul(3, add(0, sub(X15, -4))))	None	0.0002926341031696167	11670673259.939077	1	1000.0	29992	0	20.0	1000.0	30000	30000	1000	1000	1	0.0002926341031696167	1	0.0	0.0002926341031696167	0.0	1
[3, 12]	cos(cos(mul(sub(-6, X3), div(X12, -2))))	None	0.0002938266873845501	11576100008.520496	1	1000.0	29992	0	20.0	1000.0	30000	30000	1000	1000	1	0.0002938266873845501	1	0.0	0.0002938266873845501	0.0	1
[1, 3]	add(sin(-4), add(X3, X1))	None	0.00029369448321865156	11586527191.824976	1	1000.0	29992	0	20.0	1000.0	30000	30000	1000	1000	1	0.00029369448321865156	1	0.0	0.00029369448321865156	0.0	1
[14]	sin(add(-6, X14))	None	0.0002938300427856635	11575835545.071611	1	1000.0	29992	0	20.0	1000.0	30000	30000	1000	1000	1	0.0002938300427856635	1	0.0	0.0002938300427856635	0.0	1
[0, 1, 15]	mul(add(5, -6), sub(sin(X15), div(X1, X0)))	None	0.0005162073587647404	11561588262.160887	1	1000.0	29992	2084	20.0	1000.0	27915	27916	999	1000	1	0.0005162073587647404	1	0.0	0.0005162073587647404	0.0	1
[0, 1, 2, 9]	sub(sub(div(X1, X0), sub(X2, -2)), X9)	None	0.0007216769670269476	11540153541.658373	1	1000.0	29992	5019	20.0	1000.0	24980	24981	999	1000	1	0.0007216769670269476	1	0.0	0.0007216769670269476	0.0	1
[8]	add(5, X8)	None	0.0008039707532257487	11581540613.568283	1	1000.0	29992	6498	20.0	1000.0	23501	23502	999	1000	1	0.0008039707532257487	1	0.0	0.0008039707532257487	0.0	1
[9, 2, 1, 15]	add(sin(sin(X15)), sub(sin(X15), sub(X9, div(X1, X2))))	None	0.0008398578816667891	11550531680.692318	1	1000.0	29992	7161	20.0	1000.0	22838	22839	999	1000	1	0.0008398578816667891	1	0.0	0.0008398578816667891	0.0	1
[13, 15]	add(sin(X15), sub(X13, -2))	None	0.000841090026420976	11567489123.297777	1	1000.0	29992	7197	20.0	1000.0	22802	22803	999	1000	1	0.000841090026420976	1	0.0	0.000841090026420976	0.0	1
[18, 13]	add(X13, X18)	None	0.0008460592711927073	11528123872.100769	1	1000.0	29992	7266	20.0	1000.0	22733	22734	999	1000	1	0.0008460592711927073	1	0.0	0.0008460592711927073	0.0	1
[0, 1, 2, 3, 4, 9, 13, 15]	add(add(add(mul(-3, X9), div(X15, sub(X2, -2))), sub(sin(add(sub(X3, X1), sub(sin(X15), div(X1, X0)))), sub(sin(X15), div(X1, sub(X13, -2))))), X4)	None	0.0009443016242267537	11523496655.415543	1	1000.0	29992	9295	20.0	1000.0	20704	20705	999	1000	1	0.0009443016242267537	1	0.0	0.0009443016242267537	0.0	1
[16, 18, 13, 14]	add(sub(div(X14, div(X16, 4)), cos(mul(sin(X18), mul(5, sin(add(4, add(X18, 3))))))), mul(sin(X18), mul(5, X13)))	None	0.00097303867704601	11502667567.85177	1	1000.0	29992	9912	20.0	1000.0	20087	20088	999	1000	1	0.00097303867704601	1	0.0	0.00097303867704601	0.0	1
[3, 12]	div(div(X3, X12), 3)	None	0.0009993253894330836	11558484847.263107	1	1000.0	29992	10566	20.0	1000.0	19433	19434	999	1000	1	0.0009993253894330836	1	0.0	0.0009993253894330836	0.0	1
[]	div(sin(3), -6)	None	0.001001463516568781	11513113812.753887	1	1000.0	29992	10570	20.0	1000.0	19429	19430	999	1000	1	0.001001463516568781	1	0.0	0.001001463516568781	0.0	1
[16, 18, 19, 13]	add(add(div(X16, add(mul(X18, 5), div(X19, -2))), add(sin(add(div(div(X16, 4), X18), X13)), 3)), X18)	None	0.001013981807096	11537035256.597885	1	1000.0	29992	10886	20.0	1000.0	19113	19114	999	1000	1	0.001013981807096	1	0.0	0.001013981807096	0.0	1
[18, 19, 14, 15]	add(sub(div(sin(sin(X15)), cos(X14)), cos(add(div(sub(div(sin(5), cos(X14)), cos(sin(X15))), add(mul(add(X18, 3), 5), div(X19, -2))), add(X18, 3)))), X18)	None	0.0010149780814334586	11525999348.582468	1	1000.0	29992	10898	20.0	1000.0	19101	19102	999	1000	1	0.0010149780814334586	1	0.0	0.0010149780814334586	0.0	1
[1, 18, 13, 14]	add(sub(X18, cos(mul(sin(X18), mul(5, sin(add(div(div(cos(cos(X14)), 4), 4), add(X1, 3))))))), mul(sin(X18), mul(5, X13)))	None	0.0010600748477153962	11478095492.06382	1	1000.0	29992	11926	20.0	1000.0	18073	18074	999	1000	1	0.0010600748477153962	1	0.0	0.0010600748477153962	0.0	1
[1, 4, 13, 14, 16, 18]	add(sub(div(X14, div(X16, 4)), cos(sin(add(sin(add(div(-2, div(div(sub(div(div(5, 4), div(X16, 4)), cos(sin(add(div(div(cos(sin(add(div(X18, mul(5, X13)), add(X18, X4)))), 4), 4), add(X18, 3))))), X1), 4)), add(X18, 3))), add(X18, 3))))), mul(sin(X18), mul(5, X13)))	None	0.0010638093246971702	11502493407.935425	1	1000.0	29992	12045	20.0	1000.0	17954	17955	999	1000	1	0.0010638093246971702	1	0.0	0.0010638093246971702	0.0	1
[1, 18, 9, 15]	add(X1, add(add(mul(-3, X9), div(X15, sub(X18, X9))), div(X15, sub(X15, X1))))	None	0.0010830209955840333	11492334013.249537	1	1000.0	29992	12509	20.0	1000.0	17490	17491	999	1000	1	0.0010830209955840333	1	0.0	0.0010830209955840333	0.0	1
[18]	mul(sin(5), sin(sin(sin(mul(X18, sin(sin(mul(X18, 5))))))))	None	0.0010827474390983209	11544961226.595911	1	1000.0	29992	12564	20.0	1000.0	17435	17436	999	1000	1	0.0010827474390983209	1	0.0	0.0010827474390983209	0.0	1
[18, 13, 14]	add(sub(X18, cos(mul(sin(X18), mul(5, sin(add(div(div(cos(cos(X14)), 4), 4), add(add(X18, 3), cos(mul(sin(X18), -2))))))))), mul(sin(X18), mul(5, X13)))	None	0.0011022534134745145	11477889884.17516	1	1000.0	29992	12976	20.0	1000.0	17023	17024	999	1000	1	0.0011022534134745145	1	0.0	0.0011022534134745145	0.0	1
[16, 18, 13, 14]	add(sub(div(X14, div(X16, 4)), cos(4)), mul(sin(X18), mul(5, X13)))	None	0.0011037666147960092	11498002985.226736	1	1000.0	29992	13039	20.0	1000.0	16960	16961	999	1000	1	0.0011037666147960092	1	0.0	0.0011037666147960092	0.0	1
[1, 2, 4, 10, 15]	sub(sub(sub(sub(sub(cos(X15), sub(X2, sin(X1))), sub(X15, X10)), 3), sin(sub(sub(sub(cos(X15), sub(X2, sin(5))), sub(X15, X4)), 3))), div(X15, X1))	None	0.0011282305622809655	11520783122.843866	1	1000.0	29992	13698	20.0	1000.0	16301	16302	999	1000	1	0.0011282305622809655	1	0.0	0.0011282305622809655	0.0	1
[18, 3, 14, 15]	add(sub(div(div(sin(-2), mul(-2, X3)), 4), div(cos(add(div(sub(div(sin(X15), cos(X14)), cos(sin(X15))), add(sin(5), X3)), add(X18, 3))), 4)), X18)	None	0.0011332818240167148	11551814526.347946	1	1000.0	29992	13870	20.0	1000.0	16129	16130	999	1000	1	0.0011332818240167148	1	0.0	0.0011332818240167148	0.0	1
[1, 18, 13]	add(sub(X18, cos(mul(sin(X13), X1))), mul(sin(X18), mul(5, X13)))	None	0.001144653408761681	11475468830.092161	1	1000.0	29992	14070	20.0	1000.0	15929	15930	999	1000	1	0.001144653408761681	1	0.0	0.001144653408761681	0.0	1
[1, 2, 4, 9, 13, 15]	add(add(add(mul(-3, X9), div(X15, sub(X2, -2))), sub(sin(add(add(div(X15, sub(X2, -2)), div(X15, sub(-3, -3))), sub(sin(X15), div(X1, sub(X13, -2))))), sub(X2, sin(X15)))), X4)	None	0.0011590209818167453	11485767780.885674	1	1000.0	29992	14465	20.0	1000.0	15534	15535	999	1000	1	0.0011590209818167453	1	0.0	0.0011590209818167453	0.0	1
[9, 18, 15]	add(X18, add(add(mul(-3, X9), div(X15, sub(X18, X9))), div(X15, sub(X15, X15))))	None	0.0011658014140762461	11471316534.725367	1	1000.0	29992	14627	20.0	1000.0	15372	15373	999	1000	1	0.0011658014140762461	1	0.0	0.0011658014140762461	0.0	1
[1, 18, 9, 15]	add(X1, add(add(mul(-3, X9), div(X15, sub(X18, X9))), add(mul(-3, X9), div(X1, sub(X18, sub(X18, -2))))))	None	0.0011636912921415578	11516688474.038439	1	1000.0	29992	14632	20.0	1000.0	15367	15368	999	1000	1	0.0011636912921415578	1	0.0	0.0011636912921415578	0.0	1
[1, 2, 10, 15]	sub(sub(sub(sub(sub(cos(X15), sub(X2, sin(X1))), sub(X15, X10)), 3), sin(sub(sub(sub(cos(X15), sub(X2, sin(sub(cos(X15), sub(X2, sin(X1)))))), X1), 3))), div(X15, X1))	None	0.0011645268486925634	11539139581.626507	1	1000.0	29992	14685	20.0	1000.0	15314	15315	999	1000	1	0.0011645268486925634	1	0.0	0.0011645268486925634	0.0	1
[1, 2, 4, 10, 15]	sub(sub(sub(sub(sub(cos(X15), sub(X2, sin(X1))), sub(X15, X10)), 3), sin(sub(sub(sub(cos(X15), sub(X2, sin(5))), sub(X15, X4)), 3))), div(sub(sub(X1, sub(X15, X4)), 3), X1))	None	0.001164172389823423	11577092952.369902	1	1000.0	29992	14727	20.0	1000.0	15272	15273	999	1000	1	0.001164172389823423	1	0.0	0.001164172389823423	0.0	1
[18, 3, 14, 15]	add(sub(div(div(sin(-2), mul(-2, X3)), 4), div(cos(add(div(sub(div(sin(div(div(-2, mul(3, X14)), 4)), cos(X14)), cos(sin(X15))), add(mul(-2, 5), X3)), add(X18, 3))), 4)), X18)	None	0.0011725985739534609	11517773898.810263	1	1000.0	29992	14874	20.0	1000.0	15125	15126	999	1000	1	0.0011725985739534609	1	0.0	0.0011725985739534609	0.0	1
[13, 14, 15, 18, 19]	add(sub(div(sin(sin(X15)), cos(X14)), cos(add(div(sub(div(-2, cos(X14)), cos(X15)), add(X13, div(X19, -2))), add(X18, 3)))), X18)	None	0.0011742440339738138	11550597749.004503	1	1000.0	29992	14964	20.0	1000.0	15035	15036	999	1000	1	0.0011742440339738138	1	0.0	0.0011742440339738138	0.0	1
[18, 13]	add(sub(X18, cos(mul(sin(X18), X13))), mul(sin(X18), mul(5, X13)))	None	0.001179571195368512	11477213492.948587	1	1000.0	29992	15007	20.0	1000.0	14992	14993	999	1000	1	0.001179571195368512	1	0.0	0.001179571195368512	0.0	1
[16, 1, 18, 13]	add(sub(X18, cos(mul(5, X13))), mul(sin(div(div(cos(cos(div(div(div(sub(X18, X13), div(X16, 4)), X1), 4))), 4), 4)), mul(5, X13)))	None	0.0011771266169173474	11550189526.683691	1	1000.0	29992	15042	20.0	1000.0	14957	14958	999	1000	1	0.0011771266169173474	1	0.0	0.0011771266169173474	0.0	1
[18, 4, 13]	add(X18, mul(sin(sin(add(div(X18, mul(5, X13)), add(X18, X4)))), mul(5, X13)))	None	0.0011816209784295372	11579571778.821745	1	1000.0	29992	15206	20.0	1000.0	14793	14794	999	1000	1	0.0011816209784295372	1	0.0	0.0011816209784295372	0.0	1
[4, 9, 13, 15, 18]	add(add(div(sub(sin(X15), X4), sub(div(X18, -2), cos(mul(sin(X18), mul(4, div(cos(sin(add(div(X18, mul(5, X13)), add(X18, X4)))), sin(X15))))))), add(mul(-3, X9), X9)), X13)	None	0.001186463076916749	11526242442.585772	1	1000.0	29992	15264	20.0	1000.0	14735	14736	999	1000	1	0.001186463076916749	1	0.0	0.001186463076916749	0.0	1
[1, 2, 4, 9, 13, 15]	add(add(add(mul(-3, X15), div(X15, sub(X2, -2))), sub(sin(add(add(div(X15, sub(X2, -2)), div(X15, sub(-3, -2))), sub(sin(X15), div(X1, sub(X13, -2))))), sub(X2, X9))), X4)	None	0.0011951239895420362	11548872291.647686	1	1000.0	29992	15535	20.0	1000.0	14464	14465	999	1000	1	0.0011951239895420362	1	0.0	0.0011951239895420362	0.0	1
