Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete	AccuracyComp	CoverDiff	IndFitness	Fitness	GlobalFitness	TotalFreq
[10, 15]	sin(div(X10, X15))	None	0.0034374826597592108	84048131.86490615	1	1000.0	9988	0	20.0	17252.015205648942	10000	10000	1000	1000	1	0.0034374826597592108	1	0.0	0.0034374826597592108	0.0	1
[1, 3, 12]	sin(add(add(sub(X1, 4), X3), X12))	None	0.0034372453998576242	84059775.33303702	1	1000.0	9988	0	20.0	17253.206046265102	10000	10000	1000	1000	1	0.0034372453998576242	1	0.0	0.0034372453998576242	0.0	1
[0, 8, 19]	cos(cos(div(div(X0, X8), div(X19, 1))))	None	0.003437519318251329	84046333.07418819	1	1000.0	9988	0	20.0	17251.831226213515	10000	10000	1000	1000	1	0.003437519318251329	1	0.0	0.003437519318251329	0.0	1
[16]	add(sin(-3), div(-6, X16))	None	0.0034383553141223524	84005327.33647187	1	1000.0	9988	0	20.0	17247.63664527144	10000	10000	1000	1000	1	0.0034383553141223524	1	0.0	0.0034383553141223524	0.0	1
[9, 11, 5]	sub(sub(X5, X9), sin(X11))	None	0.003262525075462948	93337004.19455515	1	1000.0	9988	0	20.0	18177.1792533749	10000	10000	1000	1000	1	0.003262525075462948	1	0.0	0.003262525075462948	0.0	1
[10, 19]	sin(div(cos(div(-2, X10)), mul(-2, X19)))	None	0.003437363268800435	84053990.64352815	1	1000.0	9988	0	20.0	17252.614425014235	10000	10000	1000	1000	1	0.003437363268800435	1	0.0	0.003437363268800435	0.0	1
[8, 17, 15, 7]	mul(cos(sub(sin(4), div(X8, X17))), sin(mul(sub(X7, X15), 2)))	None	0.0034373638695978366	84053961.1595397	1	1000.0	9988	0	20.0	17252.61140952728	10000	10000	1000	1000	1	0.0034373638695978366	1	0.0	0.0034373638695978366	0.0	1
[19, 3, 5]	cos(add(cos(X5), add(X3, X19)))	None	0.003437426390446676	84050893.0484806	1	1000.0	9988	0	20.0	17252.297614324852	10000	10000	1000	1000	1	0.003437426390446676	1	0.0	0.003437426390446676	0.0	1
[12]	cos(div(X12, 4))	None	0.003437623793098283	84041206.92775671	1	1000.0	9988	0	20.0	17251.30691566195	10000	10000	1000	1000	1	0.003437623793098283	1	0.0	0.003437623793098283	0.0	1
[8, 3]	sub(div(div(1, 0), mul(X8, X3)), cos(add(-4, X3)))	None	0.0034369534278928	84074107.09492047	1	1000.0	9988	0	20.0	17254.671720029535	10000	10000	1000	1000	1	0.0034369534278928	1	0.0	0.0034369534278928	0.0	1
