Epoch	Explore_Iteration	MacroPopSize	MicroPopSize	RMSE	Accuracy_Estimate	RuleCount	TreeCount	AveGenerality	ExpRules	Time(min)
1	100	1000	1000	29244.709865669505	3.419304932563338e-05	0	1000	0.8703499999999997	0.0	1.9566772023836771
2	200	1000	1000	5860.983446100184	0.0001705907239750519	0	1000	0.8712499999999996	0.0	3.4541487534840902
3	300	1000	1000	912.1480829807836	0.0010951126313880068	0	1000	0.8716999999999995	0.0	4.792225432395935
4	400	998	1000	689.9950718658125	0.0014471883240785176	0	998	0.8721499999999995	0.0	6.002296503384908
5	500	998	1000	368.4006439256544	0.002707087863661819	0	998	0.8720999999999998	0.0	7.287985718250274
6	600	995	1000	312.41513026382773	0.0031906564279721157	0	995	0.8728499999999997	0.0	8.631547017892201
7	700	995	1000	367.2143776627175	0.002715809215130635	0	995	0.8730999999999998	0.0	9.8889599720637
8	800	995	1000	297.9554700684508	0.003344979771639681	0	995	0.8737999999999996	0.0	10.97862232128779
9	900	994	1000	281.10970875546656	0.0035447202594037722	0	994	0.8739999999999996	0.0	12.09695600271225
10	1000	992	1000	278.6240787031708	0.003576229932120865	0	992	0.8745499999999995	0.0	13.165179852644602
11	1100	989	1000	276.3398731504421	0.00360568420487289	0	989	0.8749499999999997	0.9464105156723963	13.295026183128357
12	1200	987	1000	289.2248941793984	0.00344560380606725	0	987	0.8754999999999996	0.9473150962512664	13.415752899646758
13	1300	983	1000	275.61913756728745	0.003615078872685555	0	983	0.8763499999999994	0.9511698880976602	13.53328442176183
14	1400	977	1000	273.99847342725116	0.0036363838225616286	0	977	0.8772499999999994	0.9508700102354145	13.648454169432322
15	1500	976	1000	275.23585444629003	0.003620094871480325	0	976	0.8773999999999995	0.9538934426229508	13.758322151501973
16	1600	975	1000	278.5658033797963	0.0035769753950967956	0	975	0.8776499999999996	0.9538461538461539	13.870062685012817
17	1700	973	1000	303.6159154037874	0.0032828225625520504	0	973	0.8777999999999996	0.9547790339157246	13.982322335243225
18	1800	970	1000	277.70479638207917	0.0035880257999905034	0	970	0.8785999999999996	0.954639175257732	14.095832518736522
19	1900	969	1000	253.5345934937006	0.003928739061650371	0	969	0.8790999999999995	0.95562435500516	14.206375483671824
20	2000	969	1000	262.4869224293892	0.003795254773101636	0	969	0.8794999999999997	0.95562435500516	14.313684769471486
21	2100	966	1000	263.20400417179127	0.0037849539908932565	0	966	0.8799999999999999	0.9544513457556936	14.426711352666219
22	2200	964	1000	266.1152955719062	0.00374370175193058	0	964	0.8804	0.9543568464730291	14.534995035330455
23	2300	965	1000	255.32550612222374	0.0039012894780871706	0	965	0.8807000000000001	0.9523316062176166	14.640238185723623
24	2400	964	1000	254.49574516522233	0.003913959503917869	0	964	0.88095	0.9512448132780082	14.748998733361562
25	2500	961	1000	254.64811772623776	0.003911626687863416	0	961	0.8812	0.9500520291363164	14.860955766836803
26	2600	961	1000	260.5946238831683	0.0038227085295400166	0	961	0.8812499999999999	0.9521331945889698	14.973446003595988
27	2700	958	1000	279.3016884794654	0.003567584645760202	0	958	0.8825499999999997	0.9498956158663883	15.089869185288746
